variant,metric,checkpoint_index,checkpoint_step,frac_total,bin,x,F_kcal_mol,P,count
current,cv_distance,9,8482750,0.9739193566402323,12,0.42295239415640634,0.012796523315884434,0.044320285275725534,173868
current,cv_distance,9,8482750,0.9739193566402323,13,0.45510637974366547,0.008855076149851149,0.04461427417072402,177013
current,cv_distance,9,8482750,0.9739193566402323,14,0.4872603653309246,0.0,0.04528189788583633,181963
current,cv_distance,9,8482750,0.9739193566402323,15,0.5194143509181837,0.030321944677540236,0.043036361068105,178492
current,cv_distance,9,8482750,0.9739193566402323,16,0.5515683365054429,0.058382594212177175,0.0410576211805886,172319
current,cv_distance,9,8482750,0.9739193566402323,17,0.5837223220927019,0.09546168902840324,0.03858177669797542,166225
current,cv_distance,9,8482750,0.9739193566402323,18,0.6158763076799612,0.08172227764384465,0.03948127567664756,166186
current,cv_distance,9,8482750,0.9739193566402323,19,0.6480302932672202,0.052129685613433896,0.04149052524703829,168535
current,cv_distance,9,8482750,0.9739193566402323,20,0.6801842788544794,0.059116949033554356,0.041007077307944687,173683
current,cv_distance,9,8482750,0.9739193566402323,21,0.7123382644417384,0.0581769210566534,0.04107178833240073,182074
current,cv_distance,9,8482750,0.9739193566402323,22,0.7444922500289977,0.024391953401743605,0.04346657807844985,193873
current,cv_distance,9,8482750,0.9739193566402323,23,0.7766462356162568,0.05143534254211146,0.041538876998330324,198505
current,cv_distance,9,8482750,0.9739193566402323,24,0.8088002212035159,0.12260578077189122,0.036864484262276016,194952
current,cv_distance,9,8482750,0.9739193566402323,25,0.8409542067907751,0.2213967873464775,0.031234920653480155,179038
current,cv_distance,9,8482750,0.9739193566402323,26,0.8731081923780342,0.5145625824422957,0.019101767533934475,129303
current,cv_distance,9,8482750,0.9739193566402323,27,0.9052621779652934,0.6164243406462864,0.016101591483287075,69827
current,cv_distance,9,8482750,0.9739193566402323,28,0.9374161635525524,1.1360356068830273,0.006735034868185508,14280
current,cv_distance,9,8482750,0.9739193566402323,29,0.9695701491398117,4.224564253044406,3.787855487824571e-05,349
current,cv_distance,10,9416750,1.0,0,0.037104567109296716,1.6102229675667987,0.0030649693864742613,1133
current,cv_distance,10,9416750,1.0,1,0.06925855269655586,0.6213919599831377,0.01609809876236277,23245
current,cv_distance,10,9416750,1.0,2,0.101412538283815,0.3099014246094176,0.027145055593898838,108700
current,cv_distance,10,9416750,1.0,3,0.13356652387107412,0.24425812560956062,0.030304762641666285,177989
current,cv_distance,10,9416750,1.0,4,0.16572050945833325,0.22332147896645105,0.031387947497776285,198215
current,cv_distance,10,9416750,1.0,5,0.1978744950455924,0.16197372729353465,0.03478995183938526,198465
current,cv_distance,10,9416750,1.0,6,0.23002848063285153,0.1233222856509093,0.03712024369469783,191778
current,cv_distance,10,9416750,1.0,7,0.26218246622011065,0.09311737742022719,0.039049424514990085,183571
current,cv_distance,10,9416750,1.0,8,0.2943364518073698,0.06868094686002002,0.04068330328858267,177687
current,cv_distance,10,9416750,1.0,9,0.3264904373946289,0.04992378806332631,0.04198368114719004,174996
current,cv_distance,10,9416750,1.0,10,0.35864442298188803,0.03221188247493734,0.04324972701464703,176950
current,cv_distance,10,9416750,1.0,11,0.39079840856914716,0.019253003930671087,0.044200147415789266,177932
current,cv_distance,10,9416750,1.0,12,0.42295239415640634,0.010158790947976781,0.044879572824235665,178782
current,cv_distance,10,9416750,1.0,13,0.45510637974366547,0.006629756492813055,0.04514602968524823,182251
current,cv_distance,10,9416750,1.0,14,0.4872603653309246,0.0,0.04565088909220178,187079
current,cv_distance,10,9416750,1.0,15,0.5194143509181837,0.03303955252971402,0.04318972367655206,183010
current,cv_distance,10,9416750,1.0,16,0.5515683365054429,0.06268954074560584,0.041094230929357496,176656
current,cv_distance,10,9416750,1.0,17,0.5837223220927019,0.10129384116319406,0.03851751032281293,170642
current,cv_distance,10,9416750,1.0,18,0.6158763076799612,0.08847962328766013,0.03935438878305975,170628
current,cv_distance,10,9416750,1.0,19,0.6480302932672202,0.06085857225730629,0.04122063616142791,172676
current,cv_distance,10,9416750,1.0,20,0.6801842788544794,0.06924016601260208,0.04064515888699772,178187
current,cv_distance,10,9416750,1.0,21,0.7123382644417384,0.07004606407859959,0.04059025138753248,187753
current,cv_distance,10,9416750,1.0,22,0.7444922500289977,0.03864051079983999,0.042785854704468614,200024
current,cv_distance,10,9416750,1.0,23,0.7766462356162568,0.07021966546089797,0.040578433280345945,203799
current,cv_distance,10,9416750,1.0,24,0.8088002212035159,0.14327503428971222,0.035898437232100185,200205
current,cv_distance,10,9416750,1.0,25,0.8409542067907751,0.2344139023440499,0.030809330051408516,184646
current,cv_distance,10,9416750,1.0,26,0.8731081923780342,0.5338359737319831,0.018644803059127083,132141
current,cv_distance,10,9416750,1.0,27,0.9052621779652934,0.6465661605199753,0.015432474314209578,70163
current,cv_distance,10,9416750,1.0,28,0.9374161635525524,1.1667139978516128,0.0064493466904833605,14284
current,cv_distance,10,9416750,1.0,29,0.9695701491398117,4.266118173570255,3.5616120970138894e-05,349
