cv,family,mean,std,median,IQR,p05,p95,span_01_99,entropy,BC,nw_k1200
c_sch_s4_r06_b3,contact,0.0355497230365087,0.05121411582195537,0.0128896404057741,0.05032993262284435,2.7949924401582394e-07,0.1460454851388931,0.22865072747477808,0.5216393073958433,0.6746765698863834,6
c_sch_s3_r04.5_b6,contact,0.00941297619355167,0.012735895178288137,0.0044660815037786,0.014006506356963613,1.6285421622352914e-10,0.0342927139252424,0.05730149850249278,0.5156589747084913,0.5996803588735827,1
c_bb_s4_r04.5_b6,contact,0.012853263661939463,0.018779161933698548,0.0040863403119146,0.01926519974585968,2.660921760710977e-10,0.05164190046489231,0.08126487687230098,0.5132013700385009,0.6370730557004904,2
cresb_bb_s4_r04.5_b6,contact resbal,0.012853263730670306,0.018779162036452725,0.0040863404671351,0.01926520058796517,2.66092164175851e-10,0.051641899347305294,0.08126487282237825,0.5132013700385009,0.6370730528451616,2
c_sch_s4_r06_b6,contact,0.03412658764288116,0.05101178423081118,0.0108086140826344,0.048293685879798355,0.0,0.1438769474625588,0.22995361119508734,0.5044769481512259,0.6785136757676195,6
chi1_w9_cos,torsion bins,0.45882643993784805,0.1336149452080892,0.45131972,0.10519625500000002,0.302029473,0.673057745,0.6882468329999999,0.5027148081941555,0.2521906398187624,20
c_sca_s4_r04.5_b6,contact,0.011136564265701934,0.01665285767320233,0.0021900632418692,0.017739374821985593,0.0,0.04542388208210465,0.07131420522928235,0.4977671865364267,0.6433056900712744,2
chi1_y2_cos,torsion bins,0.4942272609118076,0.13407014833079545,0.4966949,0.10526319999999995,0.34121594699999996,0.664304953,0.6082936881999997,0.47967495741673,0.46020882109231337,18
cresb_sch_s4_r04.5_b6,contact resbal,0.008595888681783983,0.016409852759680207,6.105341017246246e-05,0.010670928657054875,0.0,0.04394214817084783,0.07624295945113713,0.41171860046469405,0.7044231109906675,2
rama_beta,torsion bins,0.7832118973949496,0.991687994514958,0.0,1.0,0.0,3.0,4.0,0.4014499131876832,0.5738227486301718,119
chi1_w9_sin,torsion bins,-0.8691758746596767,0.12711664794344987,-0.8922081,0.05466367999999999,-0.951349091,-0.7312699919999999,0.40800261699999973,0.36049579267191245,0.7499633876325246,12
c_sch_s4_r04.5_b6,contact,0.007356486609268083,0.014822048768289606,4.4816046283813193e-05,0.008198688407411163,0.0,0.037163352593779474,0.07044710651040073,0.3559540179727886,0.6787078438028245,2
c_ca_s2_r04.5_b6,contact,0.005578229330604204,0.010816571811235978,0.0006145719089545,0.0037390460856841,7.489563868148253e-05,0.028449781984090778,0.04848874943909314,0.3431386901693233,0.7298353646365842,1
c_ca_s3_r04.5_b6,contact,0.006736768212212741,0.013823319312386308,0.00028971262509,0.004460181009790162,5.3218434103996515e-09,0.036107074469327934,0.06182799316942689,0.3356133897471248,0.7319403683905196,1
chi1_y2_sin,torsion bins,-0.8457961215654257,0.14964467889232996,-0.8674786,0.06160823000000004,-0.937224112,-0.739212282,0.4692957713999998,0.3312514503751671,0.8405386392281438,14
hbond_crossstrand,H-bond,0.20765199447323052,0.39906731176674193,4.470348358154297e-07,0.06220184266567225,0.0,0.9909842610359192,1.1604741883277867,0.30886545341553096,0.8100184250999153,34
c_ca_s4_r04.5_b6,contact,0.007743462350331663,0.017724170609916934,1.6709169358364306e-05,0.0024243315759421916,0.0,0.04702107645571228,0.07990500152111052,0.29731519786501354,0.7491760834485431,2
cresb_ca_s4_r04.5_b6,contact resbal,0.007743462422371584,0.01772417078601993,1.6709168752034504e-05,0.0024243316480091377,0.0,0.04702107764425727,0.07990500623271575,0.29731519786501354,0.749176088397819,2
hbond_bb_ge3,H-bond,0.11381182562972939,0.36404857206780444,2.9802322387695312e-08,4.875659942626953e-05,0.0,0.9918957829475403,1.93249273777008,0.17605408504724984,0.7800422888187122,57
rama_left,torsion bins,0.1779618724423595,0.4336037073307912,0.0,0.0,0.0,1.0,2.0,0.16623847245684115,0.759819760219977,59
hbond_i_i3,H-bond,0.014041385142933356,0.107509353448705,0.0,5.960464477539065e-08,0.0,0.0014135360717773303,0.8566740882396624,0.046395280466260694,0.9551261222535036,25
hbond_i_i4,H-bond,0.005972206985204444,0.07046686658438098,0.0,0.0,0.0,2.4551153182983594e-05,0.031198110580444072,0.024625925887368304,0.9742016349608384,0
cis_omega_any,torsion bins,0.0038926040523006287,0.06226918729189134,0.0,0.0,0.0,0.0,0.0,0.00850670819968072,0.9999964747575634,0
