,bond,angle,torsion,nonbonded,gb_solvation,total
survivor_6848_basin_7120_candidate_9509_gencluster_4631_conf_063461_implicit_min,17.416400909423828,64.8877944946289,367.81500244140625,-239.23362636566162,-1779.9182596206665,-1569.0332634150982
survivor_6849_basin_7121_bh_explore_r04_hit_0005_conf_144835_implicit_min_hop_003,16.770349502563477,82.2821044921875,381.9498596191406,-623.3517980575562,-1433.8654551506042,-1576.2148246765137
survivor_684_basin_707_candidate_5590_gencluster_056_conf_205828_implicit_min,18.37138557434082,65.7574691772461,380.0050354003906,-309.77534770965576,-1733.23410987854,-1578.8752371370792
survivor_6850_basin_7122_bh_explore_r02_hit_0002_conf_180009_implicit_min_hop_002,17.45767593383789,71.2905044555664,378.0672607421875,-901.2156887054443,-1160.2042202949524,-1594.6041383743286
survivor_6851_basin_7123_bh_explore_r03_hit_0022_conf_027460_implicit_min_hop_001,18.634258270263672,85.82575988769531,403.00958251953125,-564.8202133178711,-1483.6049842834473,-1540.9552283287048
survivor_6852_basin_7124_nma_bh_candidate_10172_gencluster_5320_conf_749609_implicit_min_hop_000_mode02_p1.35A_implicit_min,17.006122589111328,62.042083740234375,372.28497314453125,-523.1360592842102,-1502.6130065917969,-1574.415438145399
survivor_6853_basin_7125_bh_candidate_5751_gencluster_234_conf_295107_implicit_min_hop_003,15.731268882751465,77.22821807861328,376.4888916015625,-545.1063547134399,-1539.2271127700806,-1614.8852531909943
survivor_6854_basin_7126_nma_bh_candidate_10941_gencluster_724_conf_188875_implicit_min_hop_003_mode02_p0.75A_implicit_min,18.948688507080078,80.59329223632812,363.052001953125,-741.5247840881348,-1334.12393283844,-1613.055178642273
survivor_6855_basin_7127_candidate_2868_gencluster_2868_conf_527238_implicit_min,19.168004989624023,62.04494094848633,369.5735778808594,-675.5716724395752,-1369.0287437438965,-1593.8140658140182
survivor_6856_basin_7128_candidate_5067_gencluster_5067_conf_255829_implicit_min,17.180679321289062,59.546417236328125,362.9469909667969,-309.0528173446655,-1707.4390878677368,-1576.8173473477364
survivor_6857_basin_7129_candidate_8131_gencluster_3163_conf_101565_implicit_min,18.54254722595215,69.59207916259766,358.82745361328125,-587.3030948638916,-1483.3552341461182,-1623.6966508030891
survivor_6858_basin_7130_candidate_6512_gencluster_1131_conf_781897_implicit_min,16.875459671020508,66.76498413085938,405.2464294433594,-402.4762268066406,-1615.6215858459473,-1529.2100954055786
survivor_6859_basin_7131_candidate_8017_gencluster_3036_conf_418184_implicit_min,17.506393432617188,77.80217742919922,372.1810302734375,-590.5048999786377,-1453.3599209785461,-1576.3754432499409
survivor_685_basin_708_candidate_11149_gencluster_1019_conf_531790_implicit_min,15.937877655029297,60.53220748901367,367.1678466796875,-397.0097002983093,-1634.1077938079834,-1587.4788208305836
survivor_6860_basin_7132_candidate_8812_gencluster_3893_conf_630562_implicit_min,19.2541446685791,79.55381774902344,386.35772705078125,-546.1158256530762,-1564.6705236434937,-1625.6208772659302
survivor_6861_basin_7133_bh_explore_r05_hit_0022_conf_090675_implicit_min_hop_002,18.02123260498047,79.78022766113281,378.32489013671875,-390.8882083892822,-1674.4752683639526,-1589.2372121810913
survivor_6862_basin_7134_nma_bh_candidate_938_gencluster_938_conf_434241_implicit_min_hop_003_mode02_m1.35A_implicit_min,19.423315048217773,69.4398193359375,356.57830810546875,-748.7004022598267,-1350.6554613113403,-1653.9149007797241
survivor_6863_basin_7135_candidate_10453_gencluster_092_conf_360692_implicit_min,19.510414123535156,87.43840026855469,385.43853759765625,-583.7012252807617,-1468.4505586624146,-1559.7643781900406
survivor_6864_basin_7136_candidate_6861_gencluster_1599_conf_458161_implicit_min,21.500144958496094,81.97115325927734,373.77490234375,-338.35219955444336,-1686.9258480072021,-1548.0315692424774
survivor_6865_basin_7137_candidate_2701_gencluster_2701_conf_223128_implicit_min,19.49275016784668,74.67636108398438,365.2522888183594,-358.47974491119385,-1696.3082237243652,-1595.3670172691345
survivor_6866_basin_7138_nma_bh_candidate_504_gencluster_504_conf_075035_implicit_min_hop_001_mode01_m1.35A_implicit_min,18.347721099853516,73.15731811523438,365.3695068359375,-323.11527156829834,-1696.5238332748413,-1562.76434327662
survivor_6867_basin_7139_bh_explore_r01_hit_0043_conf_087466_implicit_min_hop_001,19.019506454467773,76.76577758789062,390.4482421875,-512.804708480835,-1535.722806930542,-1562.2944058775902
survivor_6868_basin_7140_candidate_9408_gencluster_4526_conf_346456_implicit_min,16.150876998901367,67.171630859375,378.0692138671875,-399.12518215179443,-1669.5783972740173,-1607.3116390109062
survivor_6869_basin_7141_candidate_10783_gencluster_521_conf_661704_implicit_min,18.13516616821289,77.99613952636719,383.05609130859375,-731.4608888626099,-1360.5994987487793,-1612.8732643127441
survivor_686_basin_709_nma_bh_candidate_7940_gencluster_2949_conf_355362_implicit_min_hop_000_mode02_p0.75A_implicit_min,18.426822662353516,68.32537841796875,370.95648193359375,-602.5754232406616,-1475.3178443908691,-1620.1848005652428
survivor_6870_basin_7142_candidate_6754_gencluster_1452_conf_507585_implicit_min,17.578195571899414,70.43933868408203,397.7364196777344,-677.5548410415649,-1440.4559626579285,-1632.2572355270386
survivor_6871_basin_7143_bh_explore_r01_hit_0037_conf_106663_implicit_min_hop_003,14.993964195251465,71.35586547851562,380.9100341796875,-513.8952217102051,-1518.757601737976,-1565.3928636312485
survivor_6872_basin_7144_candidate_3858_gencluster_3858_conf_409506_implicit_min,19.658950805664062,85.53276824951172,352.07171630859375,-602.9556822776794,-1465.3985815048218,-1611.0914630889893
survivor_6873_basin_7145_candidate_041_gencluster_041_conf_028962_implicit_min,18.05529022216797,76.03557586669922,367.8779602050781,-314.4616723060608,-1728.6843366622925,-1581.1768451929092
survivor_6874_basin_7146_candidate_1092_gencluster_1092_conf_026536_implicit_min,18.176544189453125,80.07534790039062,380.07989501953125,-612.3280029296875,-1487.157187461853,-1621.1527626514435
survivor_6875_basin_7147_nma_bh_candidate_11299_gencluster_1268_conf_240474_implicit_min_hop_003_mode01_m0.75A_implicit_min,18.966386795043945,75.5064468383789,368.47369384765625,-524.4003229141235,-1560.0368127822876,-1621.4903020858765
survivor_6876_basin_7148_candidate_11300_gencluster_1269_conf_632239_implicit_min,20.777690887451172,79.5860595703125,361.4454040527344,-434.75092697143555,-1617.7946338653564,-1590.7360154986382
survivor_6877_basin_7149_nma_bh_candidate_7241_gencluster_2113_conf_755090_implicit_min_hop_000_mode01_p0.75A_implicit_min,22.478010177612305,94.30398559570312,350.7777099609375,-499.01493787765503,-1560.302948474884,-1591.7586923837662
survivor_6878_basin_7150_nma_bh_candidate_7760_gencluster_2738_conf_765040_implicit_min_hop_001_mode01_p0.75A_implicit_min,19.698095321655273,84.9599838256836,351.59747314453125,-617.2325797080994,-1446.157868385315,-1607.1350731253624
survivor_6879_basin_7151_candidate_1013_gencluster_1013_conf_076508_implicit_min,17.577054977416992,68.5328598022461,365.31951904296875,-483.32062911987305,-1545.5817680358887,-1577.4731606841087
survivor_687_basin_710_nma_bh_candidate_824_gencluster_824_conf_119622_implicit_min_hop_000_mode02_p1.35A_implicit_min,17.331523895263672,62.64421844482422,375.4036560058594,-197.89268589019775,-1822.9754943847656,-1565.4893172979355
survivor_6880_basin_7152_candidate_8698_gencluster_3774_conf_593163_implicit_min,16.602750778198242,64.12017822265625,388.4820251464844,-337.99040699005127,-1689.9431562423706,-1558.7284648865461
survivor_6881_basin_7153_candidate_7809_gencluster_2798_conf_021587_implicit_min,18.05708885192871,63.704200744628906,368.11798095703125,-274.05094623565674,-1744.7628026008606,-1568.9350429475307
survivor_6882_basin_7154_candidate_7668_gencluster_2632_conf_315489_implicit_min,18.21932029724121,81.29165649414062,372.6462097167969,-508.54674339294434,-1583.0960006713867,-1619.4864110946655
survivor_6883_basin_7155_candidate_10932_gencluster_713_conf_665900_implicit_min,16.934328079223633,60.22550582885742,356.15093994140625,-611.8107452392578,-1411.7873859405518,-1590.2875723838806
survivor_6884_basin_7156_candidate_3081_gencluster_3081_conf_010648_implicit_min,18.74976348876953,72.76140594482422,363.6979064941406,-464.3791227340698,-1603.0625438690186,-1612.2321201562881
survivor_6885_basin_7157_nma_bh_candidate_8432_gencluster_3489_conf_102127_implicit_min_hop_001_mode02_p0.75A_implicit_min,17.468856811523438,65.98179626464844,360.8814697265625,-638.5914173126221,-1435.660150527954,-1629.9187527894974
survivor_6886_basin_7158_candidate_9968_gencluster_5108_conf_347235_implicit_min,18.694494247436523,80.93901824951172,368.34295654296875,-270.43289375305176,-1776.4740715026855,-1578.930813640356
survivor_6887_basin_7159_candidate_3898_gencluster_3898_conf_017848_implicit_min,17.822996139526367,73.23926544189453,380.81011962890625,-612.5403532981873,-1453.5015196800232,-1594.1695005446672
survivor_6888_basin_7160_nma_bh_candidate_1432_gencluster_1432_conf_488277_implicit_min_hop_003_mode01_m0.75A_implicit_min,21.129980087280273,88.30380249023438,372.3818054199219,-514.8266954421997,-1565.1838750839233,-1598.1950543224812
survivor_6889_basin_7161_nma_bh_candidate_11881_gencluster_2278_conf_426882_implicit_min_hop_001_mode01_p0.75A_implicit_min,17.523841857910156,67.42633056640625,385.22943115234375,-530.9805641174316,-1515.714729309082,-1576.5155116319656
survivor_688_basin_711_nma_bh_candidate_7335_gencluster_2233_conf_768058_implicit_min_hop_003_mode01_p0.75A_implicit_min,19.577760696411133,86.4393081665039,347.64703369140625,-609.7403812408447,-1451.5759658813477,-1607.6532481312752
survivor_6890_basin_7162_candidate_2481_gencluster_2481_conf_289742_implicit_min,16.75234603881836,61.68361282348633,355.9267578125,-761.6204795837402,-1310.7556314468384,-1638.0133003592491
survivor_6891_basin_7163_candidate_9497_gencluster_4618_conf_449214_implicit_min,15.656978607177734,61.268531799316406,361.6938171386719,-375.02994203567505,-1668.8410215377808,-1605.2520882934332
survivor_6892_basin_7165_candidate_6430_gencluster_1029_conf_328700_implicit_min,19.626867294311523,75.67738342285156,358.9947204589844,-536.5800399780273,-1524.992127418518,-1607.2728734016418
survivor_6893_basin_7166_candidate_8425_gencluster_3482_conf_110119_implicit_min,16.196313858032227,58.56573486328125,354.9184875488281,-459.5797519683838,-1557.301959991455,-1587.201045513153
survivor_6894_basin_7167_candidate_7686_gencluster_2651_conf_377040_implicit_min,18.328821182250977,75.43826293945312,383.74462890625,-475.4446563720703,-1565.7871437072754,-1563.7195916175842
survivor_6895_basin_7168_candidate_10187_gencluster_5336_conf_353080_implicit_min,20.025218963623047,72.99996185302734,368.8256530761719,-693.6108922958374,-1355.1429691314697,-1586.903163433075
survivor_6896_basin_7169_nma_bh_candidate_3356_gencluster_3356_conf_010619_implicit_min_hop_003_mode02_m1.35A_implicit_min,19.92945671081543,85.14806365966797,371.9011535644531,-503.6252841949463,-1584.9007530212402,-1611.5472786426544
survivor_6897_basin_7170_candidate_9896_gencluster_5032_conf_765883_implicit_min,16.836055755615234,58.193275451660156,365.8234558105469,-469.9411849975586,-1571.609049797058,-1600.6971427202225
survivor_6898_basin_7171_nma_bh_candidate_1689_gencluster_1689_conf_523792_implicit_min_hop_000_mode02_m1.35A_implicit_min,19.14516830444336,68.02313232421875,354.3388671875,-343.59288597106934,-1680.7824659347534,-1582.8672869205475
survivor_6899_basin_7173_nma_bh_candidate_9423_gencluster_4541_conf_121610_implicit_min_hop_002_mode02_p0.75A_implicit_min,16.983154296875,60.91270446777344,361.8561706542969,-444.77012634277344,-1585.7437090873718,-1590.7620820105076
survivor_689_basin_712_candidate_069_gencluster_069_conf_057176_implicit_min,18.01601219177246,67.40272521972656,358.92822265625,-229.17227458953857,-1778.1957187652588,-1563.0213123559952
survivor_6900_basin_7174_candidate_1857_gencluster_1857_conf_591938_implicit_min,19.63818359375,66.83596801757812,356.4439392089844,-290.9578742980957,-1740.0502824783325,-1588.0904364585876
survivor_6901_basin_7175_nma_bh_candidate_227_gencluster_227_conf_103205_implicit_min_hop_003_mode02_p0.75A_implicit_min,19.219524383544922,87.65518951416016,363.38031005859375,-570.4867210388184,-1468.5233244895935,-1568.754707723856
survivor_6902_basin_7176_candidate_5807_gencluster_299_conf_253899_implicit_min,16.823732376098633,53.428260803222656,399.20086669921875,-379.8096413612366,-1666.5273847579956,-1576.8851724863052
survivor_6903_basin_7177_nma_bh_candidate_7159_gencluster_2008_conf_451687_implicit_min_hop_001_mode02_m1.35A_implicit_min,19.136783599853516,71.15149688720703,358.276123046875,-614.3152747154236,-1437.2367057800293,-1602.9881130456924
survivor_6904_basin_7178_candidate_5715_gencluster_195_conf_190671_implicit_min,18.634479522705078,69.09068298339844,393.79388427734375,-785.1990156173706,-1336.0067987442017,-1639.6867726445198
survivor_6905_basin_7179_candidate_9102_gencluster_4197_conf_595007_implicit_min,20.930273056030273,83.59608459472656,363.17431640625,-479.11462783813477,-1621.4408121109009,-1632.8548128157854
survivor_6906_basin_7180_nma_bh_candidate_3586_gencluster_3586_conf_424643_implicit_min_hop_001_mode02_m0.75A_implicit_min,20.077423095703125,73.22601318359375,370.9325866699219,-435.90386486053467,-1647.141653060913,-1618.8093861937523
survivor_6907_basin_7181_candidate_6162_gencluster_708_conf_465932_implicit_min,17.300537109375,68.06953430175781,363.36663818359375,-520.6028432846069,-1508.1688585281372,-1580.0349279642105
survivor_6908_basin_7183_bh_explore_r04_hit_0007_conf_159255_implicit_min_hop_001,17.44780921936035,83.13707733154297,373.6493835449219,-533.0732345581055,-1550.9344701766968,-1609.7735254764557
survivor_6909_basin_7184_candidate_8725_gencluster_3803_conf_410630_implicit_min,17.29116439819336,66.57598114013672,366.64068603515625,-459.3797597885132,-1564.5995483398438,-1573.471403479576
survivor_690_basin_713_nma_bh_candidate_3919_gencluster_3919_conf_001352_implicit_min_hop_001_mode01_p1.35A_implicit_min,17.956214904785156,77.38721466064453,367.0860900878906,-448.78007411956787,-1644.8083515167236,-1631.1584410965443
survivor_6910_basin_7185_candidate_3627_gencluster_3627_conf_585710_implicit_min,19.463624954223633,73.06775665283203,369.3058776855469,-601.9332814216614,-1424.2481517791748,-1564.344596862793
survivor_6911_basin_7186_candidate_10665_gencluster_370_conf_543114_implicit_min,20.324886322021484,98.39395141601562,382.76318359375,-682.0866804122925,-1353.2036819458008,-1533.8087599277496
survivor_6912_basin_7187_nma_bh_candidate_1689_gencluster_1689_conf_523792_implicit_min_hop_001_mode01_p0.75A_implicit_min,16.748559951782227,61.455745697021484,350.50927734375,-279.78771209716797,-1741.2531824111938,-1592.327085673809
survivor_6913_basin_7188_nma_bh_candidate_4196_gencluster_4196_conf_144630_implicit_min_hop_002_mode02_p1.35A_implicit_min,17.72435760498047,70.15784454345703,361.6113586425781,-367.0420517921448,-1670.0969409942627,-1587.6447828412056
survivor_6914_basin_7189_candidate_4566_gencluster_4566_conf_020474_implicit_min,20.4244327545166,89.89474487304688,354.7161865234375,-474.85111904144287,-1607.1032257080078,-1616.918791294098
survivor_6915_basin_7190_candidate_10207_gencluster_5357_conf_291707_implicit_min,16.017147064208984,59.015159606933594,368.1742858886719,-435.39006423950195,-1620.1973190307617,-1612.3807233273983
survivor_6916_basin_7191_candidate_1558_gencluster_1558_conf_187277_implicit_min,18.765352249145508,76.63249206542969,431.31121826171875,-688.6591243743896,-1382.7282428741455,-1544.678109049797
survivor_6917_basin_7192_bh_explore_r01_hit_0004_conf_139229_implicit_min_hop_001,17.030244827270508,65.6718521118164,378.8038330078125,-634.0845031738281,-1419.0471620559692,-1591.6252664029598
survivor_6918_basin_7193_candidate_5362_gencluster_5362_conf_028134_implicit_min,16.57662010192871,58.73381042480469,386.9131164550781,-463.65751934051514,-1555.3602724075317,-1556.7938876599073
survivor_6919_basin_7194_bh_explore_r01_hit_0056_conf_157924_implicit_min_hop_001,20.342327117919922,88.12974548339844,364.0362548828125,-564.4472217559814,-1488.8169713020325,-1580.755964756012
survivor_691_basin_714_candidate_070_gencluster_070_conf_212464_implicit_min,17.56747055053711,64.25469207763672,372.3674621582031,-480.3039565086365,-1571.9845414161682,-1598.0988240242004
survivor_6920_basin_7195_candidate_6433_gencluster_1033_conf_387201_implicit_min,20.935855865478516,86.05209350585938,363.90863037109375,-566.7488689422607,-1500.1832823753357,-1596.035733371973
survivor_6921_basin_7197_candidate_10882_gencluster_645_conf_737141_implicit_min,15.678836822509766,61.94239807128906,398.812255859375,-288.7280592918396,-1767.1840000152588,-1579.478579133749
survivor_6922_basin_7198_candidate_1160_gencluster_1160_conf_042850_implicit_min,18.99243927001953,82.72163391113281,369.470458984375,-572.0221643447876,-1511.360279083252,-1612.1983055472374
survivor_6923_basin_7199_candidate_9435_gencluster_4553_conf_050633_implicit_min,19.62748908996582,73.36258697509766,367.00933837890625,-589.2487277984619,-1507.593060016632,-1636.8420760929585
survivor_6924_basin_7200_candidate_6309_gencluster_879_conf_743411_implicit_min,15.49917984008789,59.869632720947266,362.383056640625,-389.0059185028076,-1655.7128233909607,-1606.9667723476887
survivor_6925_basin_7201_nma_bh_candidate_11891_gencluster_2291_conf_496459_implicit_min_hop_001_mode01_p1.35A_implicit_min,18.69344139099121,78.70255279541016,378.3978576660156,-402.85093688964844,-1653.5449504852295,-1580.6024730205536
survivor_6926_basin_7202_candidate_3508_gencluster_3508_conf_106724_implicit_min,15.315180778503418,58.47116470336914,365.6740417480469,-471.1699929237366,-1566.3658266067505,-1598.0755170434713
survivor_6927_basin_7203_candidate_8811_gencluster_3892_conf_238661_implicit_min,19.755664825439453,85.16657257080078,367.508056640625,-407.2567753791809,-1646.753713607788,-1581.5802598893642
survivor_6928_basin_7204_candidate_6656_gencluster_1322_conf_385718_implicit_min,17.241313934326172,66.4099349975586,364.7888488769531,-434.1865768432617,-1605.2663855552673,-1591.012914299965
survivor_6929_basin_7205_candidate_10970_gencluster_762_conf_580243_implicit_min,19.743017196655273,73.52777099609375,373.517578125,-392.7348518371582,-1657.0925273895264,-1583.0389202833176
survivor_692_basin_715_nma_bh_candidate_7866_gencluster_2864_conf_463886_implicit_min_hop_002_mode01_p1.35A_implicit_min,19.14829444885254,78.75614166259766,365.85882568359375,-528.9820966720581,-1526.549310684204,-1591.7683923244476
survivor_6930_basin_7206_candidate_8020_gencluster_3039_conf_302575_implicit_min,18.270008087158203,71.62094116210938,379.82427978515625,-730.8484878540039,-1338.4174318313599,-1599.5504904687405
survivor_6931_basin_7207_candidate_8699_gencluster_3775_conf_544234_implicit_min,18.08711814880371,67.14242553710938,373.6240234375,-455.4643015861511,-1584.2629075050354,-1580.873543471098
survivor_6932_basin_7208_nma_bh_candidate_1796_gencluster_1796_conf_232182_implicit_min_hop_003_mode02_m0.75A_implicit_min,16.553617477416992,70.63667297363281,366.6109619140625,-706.8031826019287,-1382.3742322921753,-1635.376113653183
survivor_6933_basin_7209_nma_bh_candidate_2227_gencluster_2227_conf_031936_implicit_min_hop_001_mode02_m0.75A_implicit_min,19.88872528076172,80.46094512939453,353.21685791015625,-353.31566047668457,-1683.548644542694,-1583.2984226942062
survivor_6934_basin_7210_nma_bh_candidate_3006_gencluster_3006_conf_051003_implicit_min_hop_003_mode02_m0.75A_implicit_min,17.81572723388672,75.00321960449219,373.3503723144531,-532.4413299560547,-1506.8910055160522,-1573.163356244564
survivor_6935_basin_7211_candidate_6316_gencluster_887_conf_657171_implicit_min,19.965879440307617,76.18522644042969,350.02789306640625,-483.87162017822266,-1559.7703924179077,-1597.4638231992722
survivor_6936_basin_7212_bh_explore_r01_hit_0015_conf_155323_implicit_min_hop_001,17.05565071105957,75.38284301757812,398.22119140625,-777.9069995880127,-1294.6291961669922,-1581.8759212493896
survivor_6937_basin_7213_candidate_1321_gencluster_1321_conf_017066_implicit_min,21.295345306396484,97.16716766357422,344.4144592285156,-311.7850761413574,-1687.7459874153137,-1536.6544693112373
survivor_6938_basin_7214_candidate_3747_gencluster_3747_conf_305350_implicit_min,16.320465087890625,74.55049133300781,358.1416015625,-549.0421676635742,-1546.338264465332,-1646.3677882552147
survivor_6939_basin_7215_candidate_1548_gencluster_1548_conf_023798_implicit_min,20.15111541748047,75.41407775878906,356.96270751953125,-205.76809120178223,-1832.1353187561035,-1585.3755888938904
survivor_693_basin_716_candidate_7816_gencluster_2808_conf_422759_implicit_min,17.041610717773438,73.17901611328125,396.04473876953125,-836.4142456054688,-1296.0932884216309,-1646.242380142212
survivor_6940_basin_7216_nma_bh_candidate_10571_gencluster_243_conf_772299_implicit_min_hop_000_mode01_m1.35A_implicit_min,19.73797607421875,81.97393798828125,380.5561828613281,-256.0812473297119,-1771.5977487564087,-1545.4108609557152
survivor_6941_basin_7217_nma_bh_candidate_2061_gencluster_2061_conf_738361_implicit_min_hop_000_mode02_p0.75A_implicit_min,19.156391143798828,82.8773193359375,376.52130126953125,-359.9112329483032,-1703.6317462921143,-1584.988333940506
survivor_6942_basin_7218_nma_bh_candidate_10993_gencluster_789_conf_393529_implicit_min_hop_000_mode02_p0.75A_implicit_min,17.13888168334961,62.38519287109375,377.77783203125,-391.4388599395752,-1634.3124713897705,-1568.4493735432625
survivor_6943_basin_7219_candidate_10914_gencluster_690_conf_777841_implicit_min,19.468048095703125,95.39144897460938,410.0352783203125,-408.2065591812134,-1660.3490943908691,-1543.6602028608322
survivor_6944_basin_7220_candidate_1315_gencluster_1315_conf_036706_implicit_min,19.807607650756836,79.072265625,356.47900390625,-429.5749282836914,-1622.9910912513733,-1597.2071442604065
survivor_6945_basin_7221_candidate_3267_gencluster_3267_conf_021987_implicit_min,16.085294723510742,59.15822219848633,349.05047607421875,-547.0751714706421,-1459.540250301361,-1582.3214477151632
survivor_6946_basin_7222_candidate_3537_gencluster_3537_conf_165823_implicit_min,16.46875762939453,64.08129119873047,363.5592041015625,-359.3532028198242,-1638.1681208610535,-1553.4130188077688
survivor_6947_basin_7223_nma_bh_candidate_9469_gencluster_4588_conf_307957_implicit_min_hop_002_mode01_m1.35A_implicit_min,18.33437156677246,74.08351135253906,378.44805908203125,-743.6862592697144,-1332.8099699020386,-1605.6298865675926
survivor_6948_basin_7225_candidate_6321_gencluster_894_conf_626474_implicit_min,17.91025161743164,61.517181396484375,344.2804260253906,-295.45071935653687,-1723.0074458122253,-1594.7504947036505
survivor_6949_basin_7226_candidate_1983_gencluster_1983_conf_025424_implicit_min,18.603561401367188,81.98652648925781,359.9416198730469,-482.09358406066895,-1539.0436668395996,-1560.605806350708
survivor_694_basin_717_nma_bh_candidate_2061_gencluster_2061_conf_738361_implicit_min_hop_001_mode02_m0.75A_implicit_min,20.570621490478516,89.33558654785156,392.854248046875,-172.48299884796143,-1877.535901069641,-1547.2582728862762
survivor_6950_basin_7227_candidate_7207_gencluster_2068_conf_414200_implicit_min,18.64746856689453,76.67227935791016,360.9771728515625,-513.7005271911621,-1503.0883960723877,-1560.490751028061
survivor_6951_basin_7228_candidate_3224_gencluster_3224_conf_561774_implicit_min,18.8673095703125,67.524658203125,368.28076171875,-660.7579574584961,-1399.3988857269287,-1605.4835538864136
survivor_6952_basin_7229_candidate_1341_gencluster_1341_conf_011932_implicit_min,18.171566009521484,69.3661880493164,344.5836181640625,-568.2544956207275,-1449.5471496582031,-1585.680646777153
survivor_6953_basin_7230_bh_explore_r03_hit_0040_conf_014146_implicit_min_hop_001,19.72412109375,86.28009033203125,383.58941650390625,-681.7814149856567,-1378.800820350647,-1570.9891176819801
survivor_6954_basin_7231_nma_bh_candidate_1957_gencluster_1957_conf_583145_implicit_min_hop_001_mode02_p0.75A_implicit_min,20.607540130615234,91.20338439941406,369.08721923828125,-812.2840633392334,-1259.88187789917,-1591.2676877975464
survivor_6955_basin_7232_nma_bh_candidate_5566_gencluster_032_conf_781918_implicit_min_hop_002_mode01_p1.35A_implicit_min,19.568408966064453,73.15852355957031,370.0938415527344,-421.91833114624023,-1629.1061267852783,-1588.203135728836
survivor_6956_basin_7234_candidate_7563_gencluster_2507_conf_662575_implicit_min,20.99378776550293,84.92449951171875,377.24249267578125,-533.528263092041,-1509.234037399292,-1559.601793706417
survivor_6957_basin_7235_candidate_7090_gencluster_1913_conf_192946_implicit_min,19.204509735107422,88.21067810058594,359.7087707519531,-554.302924156189,-1489.9381942749023,-1577.1172862648964
survivor_6958_basin_7236_candidate_714_gencluster_714_conf_409413_implicit_min,17.309070587158203,70.91960906982422,407.57513427734375,-795.8015155792236,-1309.7120552062988,-1609.7097959518433
survivor_6959_basin_7237_candidate_5500_gencluster_5500_conf_059134_implicit_min,17.81048011779785,66.5863037109375,384.0912780761719,-748.4168701171875,-1363.7040100097656,-1643.6328437328339
survivor_695_basin_718_nma_bh_candidate_10800_gencluster_541_conf_313807_implicit_min_hop_000_mode01_m1.35A_implicit_min,17.239919662475586,72.78624725341797,395.9688720703125,-546.8478226661682,-1503.2353038787842,-1564.0879388451576
survivor_6960_basin_7238_candidate_6859_gencluster_1591_conf_668397_implicit_min,17.019777297973633,60.50558853149414,373.26190185546875,-522.6056299209595,-1527.0797176361084,-1598.8981976509094
survivor_6961_basin_7239_nma_bh_candidate_5523_gencluster_5523_conf_406402_implicit_min_hop_003_mode02_p1.35A_implicit_min,17.68968391418457,81.39927673339844,397.3828125,-398.15117359161377,-1660.6821146011353,-1562.3613504171371
survivor_6962_basin_7240_candidate_4644_gencluster_4644_conf_249802_implicit_min,18.866649627685547,64.13542938232422,358.8917236328125,-430.37638998031616,-1608.188802242279,-1596.6715818047523
survivor_6963_basin_7241_candidate_8635_gencluster_3706_conf_246595_implicit_min,22.173254013061523,99.79804992675781,368.231201171875,-606.9976048469543,-1495.2090401649475,-1612.0038933753967
survivor_6964_basin_7242_candidate_3108_gencluster_3108_conf_148787_implicit_min,22.240591049194336,87.95809936523438,353.0482177734375,-509.2256031036377,-1534.4490900039673,-1580.4279767274857
survivor_6965_basin_7243_candidate_2866_gencluster_2866_conf_050948_implicit_min,23.651578903198242,108.22561645507812,368.59600830078125,-372.73155975341797,-1658.1110172271729,-1530.369860559702
survivor_6966_basin_7244_nma_bh_candidate_1167_gencluster_1167_conf_416239_implicit_min_hop_001_mode01_m0.75A_implicit_min,16.838857650756836,65.7502670288086,362.51470947265625,-415.945029258728,-1618.4546365737915,-1589.2957725524902
survivor_6967_basin_7246_candidate_1968_gencluster_1968_conf_069168_implicit_min,20.49664878845215,88.94578552246094,357.0439453125,-552.6754474639893,-1501.280574798584,-1587.4690117835999
survivor_6968_basin_7247_candidate_2968_gencluster_2968_conf_178760_implicit_min,19.60077476501465,72.93110656738281,375.79791259765625,-518.3938312530518,-1531.187952041626,-1581.2520669400692
survivor_6969_basin_7248_nma_bh_candidate_3302_gencluster_3302_conf_503812_implicit_min_hop_001_mode02_m0.75A_implicit_min,20.101810455322266,75.5909423828125,386.8306884765625,-721.720401763916,-1363.4920325279236,-1602.6894493103027
survivor_696_basin_719_nma_bh_candidate_11157_gencluster_1033_conf_597622_implicit_min_hop_003_mode01_p0.75A_implicit_min,19.257511138916016,83.26721954345703,349.3146667480469,-525.5644044876099,-1537.0571546554565,-1610.7819465249777
survivor_6970_basin_7249_candidate_9593_gencluster_4718_conf_730268_implicit_min,19.19045639038086,74.92678833007812,358.14459228515625,-540.1249294281006,-1520.3293943405151,-1608.1920043230057
survivor_6971_basin_7250_nma_bh_candidate_6068_gencluster_600_conf_650017_implicit_min_hop_002_mode02_p0.75A_implicit_min,18.54170036315918,75.70986938476562,377.13482666015625,-498.83205223083496,-1535.7787027359009,-1563.2242864370346
survivor_6972_basin_7251_candidate_7062_gencluster_1882_conf_126568_implicit_min,19.067720413208008,71.30911254882812,366.41455078125,-448.52264881134033,-1593.8973836898804,-1585.6286058425903
survivor_6973_basin_7252_candidate_7787_gencluster_2770_conf_671027_implicit_min,16.508636474609375,60.086734771728516,376.8471984863281,-648.184549331665,-1401.1593494415283,-1595.9017606079578
