seed,torsion_psi1,torsion_psi2,torsion_psi3,torsion_psi4,torsion_psi5,torsion_psi6,ca_drmsd_psi1,ca_drmsd_psi2,ca_drmsd_psi3,ca_drmsd_psi4,ca_drmsd_psi5,ca_drmsd_psi6
survivor_1066_basin_1084_candidate_344_gencluster_344_conf_028729_implicit_min,-0.0024621806572379446,0.02840313419084549,0.022578780360441458,-0.04107506043242896,0.01414683270323224,0.01857205382354932,0.006271980875907108,-0.015640170055381087,0.008435478183227742,0.007518380083729964,-0.007678049166967792,0.038177567743352646
survivor_1067_basin_1085_nma_bh_candidate_926_gencluster_926_conf_015915_implicit_min_hop_001_mode01_p1.35A_implicit_min,0.007160336307554633,0.0007939094515150827,-0.007718196320117334,0.027803706109338643,0.02629419197301435,0.02178532734446573,0.014178821262327833,0.0016656585968688213,-0.01981482648985293,0.008215105985083722,-0.0013624753737167467,0.018113846402429967
survivor_1068_basin_1086_candidate_2684_gencluster_753_conf_185631_implicit_min,0.009468614198428548,-0.014416099457475675,-0.009798698608233245,0.015811105952203256,0.03146815176007227,0.021453384199881236,0.004974633904461434,-0.016798562054429325,-0.019235731994328226,0.027817357254862993,-0.03971393806692788,0.012702920777846639
survivor_1069_basin_1087_nma_bh_candidate_2799_gencluster_891_conf_103935_implicit_min_hop_001_mode01_m1.35A_implicit_min,0.0002558015488812323,0.04396533104012162,0.0006943389065197324,-0.02949156668604766,-0.005072825818966805,-0.030041821014781096,0.007930533019650614,-0.02261099314589515,0.01564025729637509,0.01639656509503802,-0.026095245330266387,-0.0010938747153442163
survivor_106_basin_109_nma_bh_candidate_2293_gencluster_217_conf_180539_implicit_min_hop_000_mode02_m0.75A_implicit_min,-0.03498508440713365,-0.021165370752630995,0.0013974906084111014,0.02395259442891761,0.011389506800314371,-0.04077352679474192,-0.06275024413513423,0.0009116150634769146,0.0043741879358900485,0.00970317080869543,-0.026203701150111544,0.0015720461679892869
survivor_1070_basin_1088_nma_bh_candidate_896_gencluster_896_conf_007510_implicit_min_hop_001_mode01_m1.35A_implicit_min,-0.00863035174385,0.013101858704729604,-0.020961386644109768,0.016127115654006555,-0.005265711979867087,0.0205688056348195,0.005431990404721998,0.04239574071720522,0.02447980116299813,0.016786219632940427,-0.005396951400370362,-0.013070243757939734
survivor_1071_basin_1089_candidate_2300_gencluster_225_conf_070728_implicit_min,0.014043284835715812,-0.011381260263405083,0.0007224021278635375,-0.03980111263045376,0.024712084731968103,-0.002582496483841781,-0.0017319168633184157,-0.033867001440387456,-0.027900003581264602,-0.014217182038729485,-0.0050239838146029095,-0.0041314875998929405
survivor_1072_basin_1090_candidate_962_gencluster_962_conf_018537_implicit_min,-0.011195534581787877,0.01921340039848303,0.007313236386836849,-0.025170707998707034,0.004312402100024968,-0.03553400724555354,-0.0011325351174950372,-0.0057975082254422775,0.0029596391937628396,0.03003331709001285,0.03363286949804719,-0.035908152114105675
survivor_1073_basin_1091_nma_bh_candidate_2364_gencluster_303_conf_151536_implicit_min_hop_000_mode01_m1.35A_implicit_min,-0.013650601437558849,0.014060771129124267,-0.010184871698642618,0.03850891788375097,0.018049577901399196,-0.012446321501337313,-0.02460001709000147,0.029842503380988147,-0.02350409702346513,0.008769076819958307,0.03221443275300929,0.021868204600427366
survivor_1074_basin_1092_candidate_130_gencluster_130_conf_046701_implicit_min,0.020247156522318864,0.03926465784659178,0.03323193985380872,-0.022568446838697437,0.006205118775101218,0.020091276779359093,0.00948784856762557,0.01119443559137951,-0.004429396536472606,0.004809308673827388,0.020013875891543912,-0.03720462457117709
survivor_1075_basin_1093_candidate_918_gencluster_918_conf_044017_implicit_min,0.0024019267820213778,0.006966887980579711,-0.05260345417404788,-0.0006518694096519084,0.014649665303259398,-0.010868572456808112,0.0020268051638756366,0.0016377900521809324,-0.01334782408860985,-0.018505198441435163,0.04161400018176975,0.020023286931277706
survivor_1076_basin_1094_candidate_2748_gencluster_830_conf_030463_implicit_min,-0.033393620477113514,-0.01423970493269282,0.039960822824183374,0.010585665589165322,-0.03431754321957539,0.0260392824432545,-0.010560580816078564,0.043127297365201905,0.03870546044641186,0.002491183989543936,-0.019940859102879103,0.03384061606144652
survivor_1077_basin_1095_explore_r01_hit_0050_conf_038281_implicit_min,-0.002523250931645659,-0.009872881885401412,0.002542616309164802,-0.05050674738866069,0.03288476047470529,-0.009464829463327969,0.025806495456659313,-0.021141008532319976,-0.006081104128839353,0.008989739095765056,-0.024834017485947907,0.0027891811761142217
survivor_1078_basin_1096_nma_bh_candidate_2739_gencluster_819_conf_086560_implicit_min_hop_002_mode01_p1.35A_implicit_min,0.008043634096448222,0.0022468655246449492,0.013857871076579271,-0.017641653235489545,-0.009018221031722382,0.029528665995191425,-0.007604369498679879,-0.0050355579250346335,-0.006803779424463968,-0.040846736963078056,-0.002381008050701623,-0.018476844663145687
survivor_1079_basin_1097_nma_bh_candidate_2663_gencluster_717_conf_014249_implicit_min_hop_000_mode01_m0.75A_implicit_min,0.003811950766576072,0.02946641586368539,-0.033503863539603135,-0.022495624905728463,-0.01580619066537298,0.038312464647217596,0.02255610270518202,-0.0042958271956755004,0.020189741995375165,-0.03275468861014251,-0.002634046064661752,-0.00688284057133433
survivor_107_basin_110_nma_bh_candidate_416_gencluster_416_conf_072635_implicit_min_hop_003_mode01_m1.35A_implicit_min,0.007620230297232943,0.013526682598178874,0.0018089257145808546,0.01641696176347282,0.04621982677488565,-0.004679570873893511,0.01900189441153781,-0.04059907363515754,0.007799886208976106,0.015719409205108743,0.030652203390244163,-0.0178140594822127
survivor_1080_basin_1098_candidate_010_gencluster_010_conf_099966_implicit_min,0.010506989522763908,0.007962952835944939,-0.016354354213945637,0.01207617326878591,-0.008664249132733535,0.016565675619622765,0.010207345009192775,0.010916508035994732,-0.0027586144785925293,-0.04279767466548352,-0.019552682173700802,0.007183200633938003
survivor_1081_basin_1099_candidate_2243_gencluster_159_conf_104013_implicit_min,0.03724562228662759,-0.032825116004695336,0.01624683151171838,-0.021471147270656292,-0.022102827656135707,0.01629352975259776,0.012973111147542316,-0.0077536041018223065,-0.03709292799658927,-0.020468580208800463,-0.0024186235675571683,-0.015771069476554503
survivor_1082_basin_1100_nma_bh_candidate_2397_gencluster_351_conf_182360_implicit_min_hop_002_mode01_p1.35A_implicit_min,0.002506629516232912,-0.012711691920540476,0.0009951915807428176,-0.03755899896017973,-0.0028124920861205154,-0.03057972613691087,0.017780255079163525,-0.02514598635509224,0.03884854954538077,0.012093822509975084,-0.007683735954997926,-0.039810970717517054
survivor_1083_basin_1101_nma_bh_candidate_2879_gencluster_988_conf_169931_implicit_min_hop_000_mode02_p0.75A_implicit_min,0.03979955878150221,0.0010833035187185623,-0.01790235235504817,-0.005463698062785152,0.022677600190417892,-0.010067475132321398,0.0198486768359124,-0.010756037083799944,-0.035891169575552544,0.000802497848585037,0.02395326473985653,-0.0386229699385551
survivor_1084_basin_1102_candidate_2244_gencluster_161_conf_170376_implicit_min,0.007113202576158311,-0.014198018708295058,-0.04757434771394509,0.011048758119189357,0.001020548799985802,0.035726376969940986,0.02118250220802639,-0.01627973022026056,-0.0010981470063249296,0.011172013597061294,0.03796724688807349,0.01666278774931372
survivor_1085_basin_1103_nma_bh_candidate_583_gencluster_583_conf_027260_implicit_min_hop_000_mode02_p1.35A_implicit_min,0.005816556023126822,-0.03619793774591886,0.0025703692735134865,0.0025768299693171115,-0.02782138081956625,0.0014328720348916642,0.021033473370462154,0.024582065359994416,0.019416075062861977,0.01069756633680024,-0.025952447715022524,-0.018957552410062428
survivor_1086_basin_1104_nma_bh_candidate_375_gencluster_375_conf_010225_implicit_min_hop_002_mode02_m0.75A_implicit_min,0.042966687227760945,-0.04280824203679589,0.013581493651754014,-0.01852394013764774,-0.009927701285851012,-0.005765406390055012,0.02045385589849471,-0.01245399958580286,-0.028683759432412966,-0.003908759852008497,-0.00606453611442289,-0.007392494052458431
survivor_1087_basin_1105_candidate_1840_gencluster_1840_conf_127388_implicit_min,-0.02552628064364352,0.03167802907910905,-0.0011804004229958016,0.011276034404640343,0.008634722564301681,0.0001460428862262188,-0.03647790996885525,0.016669386690016327,0.01085820025564643,-0.0003155450388190853,0.04384055594049221,-0.005095896187007331
survivor_1088_basin_1106_nma_bh_candidate_082_gencluster_082_conf_089503_implicit_min_hop_002_mode01_p0.75A_implicit_min,-0.005374930656530156,-0.0020960568890251562,-0.03880988181954145,0.023393888163447393,-0.01658727115670059,0.016568272249625277,-0.010223755474298836,0.042969217100645635,0.004090855350019027,-0.009300452301330316,-0.025432060930997803,0.002089970036171177
survivor_1089_basin_1107_nma_bh_candidate_375_gencluster_375_conf_010225_implicit_min_hop_002_mode02_m1.35A_implicit_min,0.0429840148476603,-0.044206951647016,0.013079007507738787,-0.016882269467575806,-0.011073084193233492,-0.004514399264942715,0.020707775979787197,-0.012868017103068728,-0.02934770719505599,-0.005492051751400837,-0.003910405448625761,-0.011377927704171358
survivor_108_basin_111_candidate_1280_gencluster_1280_conf_011206_implicit_min,0.023674487076770737,-0.03901263962945473,0.03761936931287007,0.03493015888131996,0.017464160883155357,-0.012846458373676664,0.01813486926425735,-0.015812390929962065,-0.01701239214536954,0.04069055241482959,-0.009280017491114139,0.008156692403595888
survivor_1090_basin_1108_candidate_1338_gencluster_1338_conf_039124_implicit_min,-0.0029674262101306516,-0.03288157397177164,-0.014697456858652955,-0.030173983908031443,0.032221380849979116,-0.011734206413602368,-0.01072747690101543,-0.04177708644119233,0.0036982842046503622,0.003240859257755504,0.028060775416676894,-0.0295848731588798
survivor_1091_basin_1109_nma_bh_candidate_1045_gencluster_1045_conf_012052_implicit_min_hop_002_mode02_p1.35A_implicit_min,-0.017516332508814087,0.03386697553318845,0.01071431911612172,0.018559746052737032,0.00906629776069774,-0.01673214401874759,-0.008951360379936461,-0.016215490945162347,0.004798440755177872,0.03790703817882798,0.0014505292709040155,0.0191517133570649
survivor_1092_basin_1110_explore_r04_hit_0058_conf_001379_implicit_min,0.009314642511791586,-0.022477259347900107,0.010558460940844916,-0.021916492121361632,-0.03600379810623675,-0.04077914265218606,0.0261348454916812,-0.014068149727216268,0.026708013648436103,0.007031808450949721,-0.0557670829465787,0.020434600198382086
survivor_1093_basin_1111_candidate_1948_gencluster_1948_conf_026873_implicit_min,-0.022243678113422875,0.025913214070932652,0.0049585285872705085,-0.05141781330557323,-0.01876529890212199,0.006498529858152099,-0.0011257184720118666,0.006377523397432633,0.06178249020350431,-0.026832664373893426,-0.01148858393277256,0.0012751757981337903
survivor_1094_basin_1112_candidate_2145_gencluster_040_conf_146690_implicit_min,0.016957135774374788,-0.011342396498442648,0.013357578955473522,0.008442656746071307,-0.006098294674174125,0.00657718290420254,0.019817936119949937,-0.030708681490362034,-0.02378958590526556,0.01243577967390286,-0.011686330808242369,0.004225378442380856
survivor_1095_basin_1113_nma_bh_candidate_1168_gencluster_1168_conf_154905_implicit_min_hop_000_mode01_m0.75A_implicit_min,0.0057856818033022875,0.05645100029946622,0.004421968975645868,-0.03058757399027296,-0.028958319946192385,-0.019609077191157738,0.022614998241447033,0.003115596940597641,0.04409092233651751,0.009904499014309067,-0.018133813990831363,0.0011021625092631888
survivor_1096_basin_1114_candidate_1656_gencluster_1656_conf_149105_implicit_min,-0.01645407355740773,0.008245779143980562,0.030957316333575402,-0.027304360004482324,-0.026316765383226227,-0.014266592335606537,-0.041035752256076634,-0.01982398677365885,-0.005000144188180241,0.008916937500689236,-0.011501519207249195,-0.024887404126413007
survivor_1097_basin_1115_nma_bh_candidate_2083_gencluster_2083_conf_036478_implicit_min_hop_002_mode01_p1.35A_implicit_min,-0.03552469878757606,-0.0064194139702463005,0.015070815035429645,-0.02947611821602354,0.013269623380067715,-0.042323554771831993,-0.06448406679931082,-0.006067882320148555,-0.002935704651394689,0.015261625085047175,-0.04059831314665597,-0.0064013765247469415
survivor_1098_basin_1116_nma_bh_candidate_2293_gencluster_217_conf_180539_implicit_min_hop_000_mode01_p0.75A_implicit_min,-0.03463319770672946,-0.020474414016491662,-0.0007640393619792678,0.02522860943656615,0.013641705558101127,-0.04159536264062189,-0.06460337696112872,0.0006116089396299233,0.0010219081925532342,0.008343021510385863,-0.02899345535269867,-0.0005617026384436404
survivor_1099_basin_1117_candidate_2822_gencluster_916_conf_087055_implicit_min,-0.007217458296903986,0.012074938513312743,0.03096428819130565,-0.06793941920753536,-0.01721797881713855,-0.013620196087073228,0.010849748247198547,-0.005652242567083174,0.04300556812818623,-0.011934933733080265,-0.027565173778474134,-0.02604531656975442
survivor_109_basin_112_candidate_455_gencluster_455_conf_097879_implicit_min,0.01616824914676257,0.04325193541934316,0.0054518655967728735,-0.0017253131042137598,-0.051956439137222976,0.008776750712809662,0.002638717216716833,0.01221439687112869,-0.02342847382224636,-0.0531893685161057,-0.013311967850136155,0.011409322348621865
survivor_1100_basin_1118_candidate_683_gencluster_683_conf_029283_implicit_min,-0.017026323223504898,0.02754045040250888,0.018550735770423613,0.04919160294425511,-0.0087117927751135,0.015229150616384857,0.006919859601613952,0.03760429958990911,0.0006324305145977014,-0.027500734404966535,0.01358298877279153,0.03936243593118511
survivor_1101_basin_1119_candidate_1022_gencluster_1022_conf_021405_implicit_min,-0.0009475899724040343,0.009145072262630243,-0.00982905177949305,-0.0019795253843708184,-0.017716451764194726,0.026264252003892954,-0.02673858034254391,0.035236837598306106,-0.013999873638305078,-0.022493954611684023,0.004672681215193683,-0.009695124704706223
survivor_1102_basin_1120_nma_bh_candidate_1125_gencluster_1125_conf_106560_implicit_min_hop_001_mode02_m1.35A_implicit_min,0.020930731103462902,0.010427923821274658,0.012354532415663848,0.037481128467526235,0.001968655663661441,-0.012698432536432805,0.028705781006347113,-0.0047757832063934965,-0.028668846563580513,0.02750592220755563,-0.02443950396916132,0.01972741829168659
survivor_1103_basin_1121_candidate_2753_gencluster_836_conf_091642_implicit_min,0.013611904973561819,-0.004931636683201893,-0.024840874690886534,0.047288435711097115,0.0068545522825717966,-0.0322055879728752,0.013069935881498466,-0.00959253904242666,-0.04098666561760231,0.011224321453471586,0.001172281423147224,0.029504598923756942
survivor_1104_basin_1122_candidate_2896_gencluster_1007_conf_092741_implicit_min,-0.03744227977216217,0.0009214182651795732,0.0027952903935239966,-0.04831810182066938,-0.01604583331562014,0.019586640447918347,-0.04215955595528006,0.008782676430897647,0.021250929481247165,-0.009407564209635464,0.015155055855553694,-0.044215344918022384
survivor_1105_basin_1123_nma_bh_candidate_1888_gencluster_1888_conf_021802_implicit_min_hop_002_mode02_m0.75A_implicit_min,-0.030988416016761656,0.025989234755502105,-0.03150369302058289,-0.003240274985920148,-0.019246606211827146,-0.010578919430945436,-0.019553282417989294,0.009871970128186002,0.0391591118277726,-0.016185074590166965,0.028819998207966463,-0.003831407080530888
survivor_1106_basin_1124_candidate_463_gencluster_463_conf_029050_implicit_min,0.040544585532122326,0.013197430992085984,-0.003792128622212716,-0.016661693150103615,0.011156884255084602,-0.034360956080321095,0.02193225221265539,-0.018237475318599677,-0.020886403352579786,0.01673743239734219,-0.01665618971269198,-0.020125830907561888
survivor_1107_basin_1125_nma_bh_candidate_2659_gencluster_710_conf_112081_implicit_min_hop_003_mode01_p0.75A_implicit_min,-0.02137766141667833,-0.02995620457878504,0.004022775145450149,-0.027277752398968232,0.0321576074931566,-0.0010912960373519116,-0.019139915037385324,-0.007323733788272871,0.01953161492814104,-0.003334592428187029,-0.03430442318635746,-0.03604488999491408
survivor_1108_basin_1126_explore_r05_hit_0023_conf_045490_implicit_min,0.01684884136506614,0.021718652600930668,-0.010190022999931037,-0.025708050955823413,-0.005824384176781498,-0.014091168604937268,0.020094108998768265,-0.024711699617515386,0.019889497058010845,0.018570320617136607,-0.02231765863012177,-0.02792140627658313
survivor_1109_basin_1127_candidate_485_gencluster_485_conf_025519_implicit_min,-0.036430973821352554,0.0013095023318006245,-0.02030937545046602,-0.01816374214690666,0.005080038189803911,0.0020330232517307444,-0.06061110143531891,-0.007485202308655153,0.003538884071120645,-0.015353814721118287,-0.004360292444902006,-0.0024773347551598473
survivor_110_basin_113_nma_bh_candidate_720_gencluster_720_conf_069593_implicit_min_hop_002_mode01_m0.75A_implicit_min,-0.03085143180876652,-0.011732545329942433,0.011736809349342715,-0.02542244432640127,0.022266927277196133,0.009332510508911391,-0.04704483131564801,-0.00821661649677463,0.0049050577855399655,-0.015213015338184244,-0.018649005366921493,0.008401874832265144
survivor_1110_basin_1128_explore_r01_hit_0023_conf_015827_implicit_min,0.03673031051548677,-0.0012957407797344735,0.01238647846103092,0.035501577655687906,0.003909811521393975,0.0008706613158627328,0.029163654706251044,-0.008565309629996664,-0.03163530108138981,0.022838076267695632,-0.014309374138397526,0.02674901278542454
survivor_1111_basin_1129_candidate_2124_gencluster_016_conf_033280_implicit_min,-0.01322644632639742,0.0031403385342392283,0.03291255445812431,0.01927772935937655,-0.001052362360374697,0.04994254289018561,-0.021104799786677342,0.011688872812074468,0.006752251716115943,-0.019371159053530543,0.03003152191426296,-0.011032264795676018
survivor_1112_basin_1130_candidate_650_gencluster_650_conf_015148_implicit_min,-0.008071215879645523,0.016585802612003216,-0.01966054181870789,0.03356713714035061,-0.01596794807697893,-0.014191240305419428,0.007502263570780674,0.025663298565114658,-0.006242275085686883,-0.00513909055864227,0.04532319516887763,0.030756521683438065
survivor_1113_basin_1131_nma_bh_candidate_2548_gencluster_554_conf_187437_implicit_min_hop_000_mode02_p0.75A_implicit_min,-0.0184795187668358,-0.039161081132728655,-0.006603148593622948,0.004341119623822945,-0.002192202462681785,-0.023387600234164672,-0.015898210157602535,0.055518760151279635,0.0008854270130921788,0.03786732056597492,0.007457911452722672,-0.008666692318466916
survivor_1114_basin_1132_explore_r02_hit_0063_conf_030729_implicit_min,-0.01359721993608562,-0.04426103048487956,-0.03302522940696635,-0.01223422261317168,0.013713822780395412,0.013205778182300584,0.02063548871370779,-0.038036309112176044,0.00926833019433359,0.015787760143346912,0.020363029886783054,0.0012285600720303952
survivor_1115_basin_1133_candidate_194_gencluster_194_conf_008364_implicit_min,0.03301906549573372,-0.010058003759509099,-0.016108099723659043,-0.004903455992601656,-0.0033352154815053836,0.018771701045941936,0.027521334007437268,-0.006398848902171501,-0.01836822387827961,-0.009090162564463324,0.0010999463072606393,-0.004435310748930363
survivor_1116_basin_1134_candidate_1069_gencluster_1069_conf_182751_implicit_min,0.031069428498692993,-0.006804739069307079,-0.0038467112010540727,0.030806508930714474,0.011420389700166515,-0.010233068257209177,0.028933182273841902,0.0005032541039565418,-0.038254176783868166,-0.00695936227087775,-0.02689738019628116,0.005052351142643837
survivor_1117_basin_1135_nma_bh_candidate_1714_gencluster_1714_conf_011260_implicit_min_hop_001_mode02_p0.75A_implicit_min,0.05220049995992099,0.001912595826649178,-0.0044159770191599034,-0.0077389233667498935,0.02468265307615374,-0.01380178854756326,0.025541117036436387,-0.0005097463833651619,-0.013326589172109335,-0.013259017909364856,0.004106349057334777,-0.03968296686411933
survivor_1118_basin_1136_nma_bh_candidate_375_gencluster_375_conf_010225_implicit_min_hop_001_mode02_p0.75A_implicit_min,0.040063012305332074,-0.050249976019092826,0.020329861480541417,-0.02105839562458374,-0.011653797363905054,-0.008919997730583936,0.02422108747043011,-0.007502310903217798,-0.03167688440165321,-0.0011754939730236513,-0.008221618234865622,-0.03179239418726903
survivor_1119_basin_1137_candidate_1066_gencluster_1066_conf_054501_implicit_min,-0.010438456282801965,-0.032499983968414414,-0.0043583635900105635,0.017009560952381087,0.0020005503791071587,-0.034266273046846686,-0.0007255705960114196,-0.003936462452608876,-0.02806195958455438,0.026565207106811588,0.015638579642713892,0.01563751743679649
survivor_111_basin_114_nma_bh_candidate_731_gencluster_731_conf_049995_implicit_min_hop_000_mode02_m0.75A_implicit_min,0.005953425459817795,0.04017099415162104,0.028191058657995437,-0.025388135771586235,-0.030467023643078527,-0.000987053082460473,0.012062188276053222,-0.021135332273497336,0.04107832584975896,0.014662835237342601,-0.004545343691018207,-0.025948556189489245
survivor_1120_basin_1138_candidate_1316_gencluster_1316_conf_026261_implicit_min,-0.019859495614752733,-0.00950798530829528,0.025511705984836083,0.02418114659594434,-0.010553806598899323,0.041779430070952916,-0.0023022488685408102,-0.0008329085458796374,0.0444246646256116,0.005357555784683669,4.0860352249725494e-05,0.04057842198007236
survivor_1121_basin_1139_nma_bh_candidate_369_gencluster_369_conf_030202_implicit_min_hop_000_mode02_p0.75A_implicit_min,-0.004612996921731636,0.003139622240243178,0.03967942053454873,0.00011160916535815011,0.034320744825040245,0.022215809805889206,0.011883717062441092,-0.03294983822316314,0.020991878675144262,0.019183794960821746,0.03029327042489646,-0.006082785287828576
survivor_1122_basin_1140_nma_bh_candidate_2437_gencluster_400_conf_053256_implicit_min_hop_001_mode02_p1.35A_implicit_min,-0.020343010730177906,-0.023380686840673324,-0.044255475954918876,0.0027896680721630645,-0.020518876175318827,0.01724663615146901,-0.0004894704134043886,-0.008025763476800469,0.02825986106409814,-0.018825782439292036,0.02944066735544869,0.043577021030408766
survivor_1123_basin_1141_nma_bh_candidate_1168_gencluster_1168_conf_154905_implicit_min_hop_003_mode01_p0.75A_implicit_min,0.009856345480124507,0.048113326614385304,0.01295529778183664,-0.024393917038690843,-0.0248254255873557,-0.017316209905871727,0.022705161450966276,-0.002438427180472944,0.03255633116561298,0.018806882997290494,-0.021756995014467602,0.0005869937090271985
survivor_1124_basin_1142_nma_bh_candidate_2659_gencluster_710_conf_112081_implicit_min_hop_003_mode01_m0.75A_implicit_min,-0.01608844832079723,-0.03797581475373259,-0.0036223883346865517,-0.026176068596048742,0.039181191705072296,-0.01813537921804591,-0.012241394725092012,-0.0070561935706960335,0.020521463449067336,0.002294901171366787,-0.03745704508535716,-0.03033676492912117
survivor_1125_basin_1144_candidate_1889_gencluster_1889_conf_027356_implicit_min,0.0341434299183177,0.000982009464845602,0.008841086300710335,0.009614086420285552,0.010542475489723722,-0.0005701918228221613,0.029789426564419363,0.009212520662828185,-0.01340093327067537,-0.01577829580844765,-0.009043062846676267,-0.003623278361823792
survivor_1126_basin_1145_nma_bh_candidate_1138_gencluster_1138_conf_004095_implicit_min_hop_003_mode02_p0.75A_implicit_min,-0.006933699864344642,-0.01304477022940524,-0.04476954575247191,-0.018030151361997173,-0.012381108260196807,0.010810918720811209,-0.002062396269066465,0.004032649550402306,-0.0031202649316669972,-0.03663406980628093,0.0038590874460465202,0.033033536454458445
survivor_1127_basin_1146_candidate_2133_gencluster_025_conf_179388_implicit_min,-0.049147319372573835,-0.005244201117144862,-0.0023090847396170463,0.0028063185305598425,0.019378548533823186,0.00801298371038003,-0.03863446633316091,-0.034455636865235194,0.022023248899633356,0.009442674303314975,0.010601873947020635,0.018468820157461794
survivor_1128_basin_1147_candidate_685_gencluster_685_conf_043527_implicit_min,-0.02655014822019626,-0.00710853873219119,0.02258453796698065,-0.005465858092687357,-0.05410812999782365,0.02277524866523476,-0.01674037243490648,0.023138136100688378,0.025192167651674847,-0.03226578760526952,-0.039966075938916754,0.025782287834689832
survivor_1129_basin_1148_nma_bh_candidate_2420_gencluster_382_conf_082252_implicit_min_hop_001_mode01_m0.75A_implicit_min,0.039424713581630716,0.0006628209306999279,-0.011152506821047157,0.010949830504574171,0.024723913803708152,-0.018300604782360654,0.003983704320891724,-0.024482078956844584,-0.02465895141152472,0.0026158620522196106,-0.007776858105265963,-0.029226860022979032
survivor_112_basin_115_candidate_2598_gencluster_627_conf_150494_implicit_min,-0.007922167187792366,-0.001900367257155492,-0.016854373837099645,-0.0220680713547049,0.0009871523864144844,0.007770770017370286,-0.013812205792327193,-0.013922021383788022,0.03052505317743137,-0.03042958922206431,-0.016142895680617844,0.0040308068228878495
survivor_1130_basin_1149_explore_r03_hit_0070_conf_048771_implicit_min,0.00077010879393473,-0.00010480748020370976,0.05221226482071857,-0.01863015257135635,0.019391577626574466,-0.0057418107696395595,0.007541363353474001,-0.03471250051298833,0.007712117154919785,0.006624202370127601,0.023114690883138767,-0.004013847251566399
survivor_1131_basin_1150_nma_bh_candidate_694_gencluster_694_conf_053743_implicit_min_hop_001_mode01_m1.35A_implicit_min,-0.04508201870718424,-0.021756244474665766,-0.032831531645317935,0.0031973799351655004,-0.01772391565313193,-0.0005819038360774169,-0.0018357203550308865,0.03673899986389377,0.044942101936737464,0.01891135343810922,-0.006975729101491069,0.045903509446485885
survivor_1132_basin_1151_candidate_1985_gencluster_1985_conf_033084_implicit_min,-0.038247229365053544,-0.013267392556890243,-0.02465723725995583,-0.009765241859852069,-0.01996658263620168,0.01995777336845776,0.0013571613134698236,-0.020254727943378275,0.043266971860788275,-0.005041437306543132,0.03455394513122028,0.059522923144847396
survivor_1133_basin_1152_nma_bh_candidate_2364_gencluster_303_conf_151536_implicit_min_hop_002_mode01_p0.75A_implicit_min,-0.0159650345075832,0.0105524292025055,-0.010284716426494164,0.021804778022597626,0.01907815073975933,-0.00023577993054432395,-0.007807891201942316,0.03986433219900995,-0.012381212686342085,0.003937942697676744,0.028377010232356295,0.021721735664659108
survivor_1134_basin_1153_candidate_2380_gencluster_327_conf_174339_implicit_min,0.03497301127436942,0.016487879475340295,-0.03104260573015026,0.011288415742990682,-0.03067113329586488,-0.014539970561568352,-0.0007960940444639098,-0.017421970366954424,-0.030630181980213958,-0.03241784648860612,-0.017765961336473932,0.009537231176532358
survivor_1135_basin_1154_nma_bh_candidate_2517_gencluster_509_conf_118702_implicit_min_hop_000_mode02_p1.35A_implicit_min,-7.901707510088708e-05,0.009660155218695007,-0.021591392450510706,-0.018270574099602293,0.0362244860756227,-0.006565384732665565,-0.028519331822817278,-0.005801032417662546,-0.039620881467650894,0.000703916836717705,0.0015660611302394187,-0.009402703764182821
survivor_1136_basin_1155_nma_bh_candidate_781_gencluster_781_conf_154971_implicit_min_hop_001_mode02_m0.75A_implicit_min,-0.01694214236087053,-0.007804748887061843,-0.018123305604718892,-0.004332518053392171,-0.018087207332125904,-0.04908299404946885,0.0056739884551315,-0.0213619731779122,0.02172646337612124,0.00017562419619666477,0.0028958003705110273,0.05481219794253555
survivor_1137_basin_1156_nma_bh_candidate_2739_gencluster_819_conf_086560_implicit_min_hop_000_mode01_p1.35A_implicit_min,0.025118039487379666,-0.002424989175209122,0.007433249492346325,-0.024838673549286715,-0.009868897533016877,0.024142960084002015,-0.00814634977669869,-0.012600174197013234,-0.013548015725009499,-0.056161482985112685,0.013127287039050388,-0.017690691916595242
survivor_1138_basin_1157_nma_bh_candidate_781_gencluster_781_conf_154971_implicit_min_hop_000_mode02_p0.75A_implicit_min,-0.024418800582047012,-0.02106288955178314,-0.0475481265753796,0.0028907884464246907,-0.021461190001024345,-0.007221852990472329,-0.004618916218693191,-0.02115172528929109,0.028083594342211343,-0.014207211879900953,0.022096764046592166,0.04952536877015724
survivor_1139_basin_1158_nma_bh_candidate_659_gencluster_659_conf_039862_implicit_min_hop_003_mode02_m1.35A_implicit_min,0.020088190725456586,0.034462227188262584,-0.012671865737034747,-0.01808634469422692,-0.01198255803614932,-0.04387091043766563,0.021199711938231544,-0.009171707052254995,0.009282750682961569,0.016953885229869223,-0.02622948853017851,-0.010373502730905159
survivor_113_basin_116_nma_bh_candidate_1822_gencluster_1822_conf_005041_implicit_min_hop_001_mode02_m1.35A_implicit_min,-0.011732390391298149,-0.02903920682756292,0.02506906969330814,0.015387386351173524,0.014259257564008546,-0.03218421819080571,-0.0443939431184518,-0.016049061147755467,-0.023972443366102818,0.04927155211648188,-0.015714338964746468,-0.022323019034192114
