cv,family,mean,std,skew,exkurt,min,p05,median,p95,max,IQR,span_p05_95,span_p01_99,entropy,eff_states,BC,nw_k1200,nw_k250
cresb_heavy_s4_r08_b6,contact resbal,0.1736464280218907,0.11396353664319402,0.39287916326672967,-0.684176141269881,6.671974409503152e-09,0.01001189847822113,0.1642412972982058,0.37237701183741384,0.5086545847665251,0.17932066431446245,0.3623651133591927,0.4462802291646046,0.9300052322656958,16.216782922883148,0.4974805949662043,13,6
c_heavy_s2_r012_b6,contact,0.6928968177077733,0.12884270614511012,-0.5019738963067157,-0.5237911236337442,0.3412958681583404,0.4467160552740097,0.7160691618919373,0.8704141318798064,0.9514464735984802,0.19366729259490967,0.4236980766057967,0.5222754180431366,0.9298492231974378,16.209205595313826,0.504669980821832,15,7
cresb_bb_s4_r012_b6,contact resbal,0.697400001687301,0.2427938139751073,-0.6602694416479414,-0.5899952069401837,0.0583186798862048,0.2354093971883966,0.7563857168314003,0.9905375292169907,0.999999674303191,0.37640366545834003,0.7551281320285941,0.8890514245558354,0.9294998958313837,16.19225167586501,0.5947018127282465,26,12
c_bb_s4_r012_b6,contact,0.6974000040990145,0.24279381645029505,-0.6602694329047522,-0.5899952324594291,0.0583186820149421,0.23540940508246416,0.7563856840133667,0.9905375987291336,0.9999996423721312,0.37640361487865437,0.7551281936466694,0.8890514394640923,0.9294998958313837,16.19225167586501,0.5947018142318697,26,12
c_heavy_s3_r010_b3,contact,0.4131913335946611,0.14162554652431736,-0.15135784879374709,-0.6334524749026911,0.0651286765933036,0.16859355717897415,0.4272378981113434,0.6312965333461761,0.7666845917701721,0.20911169052124023,0.4627029761672019,0.5872196604311466,0.9291863167880148,16.17704783544454,0.4314026961482717,17,8
c_heavy_s2_r012_b3,contact,0.6911933343422595,0.1277626439293775,-0.5067105571595031,-0.5156192248115747,0.3411344885826111,0.4468245476484299,0.7143230438232422,0.866497877240181,0.9470505118370056,0.19114930927753448,0.41967332959175113,0.5190979358553887,0.9291016952607692,16.1729474179228,0.5049326145795243,15,7
cresb_sch_s4_r010_b1.5,contact resbal,0.2701947309163699,0.1570640432150502,0.27214853912022163,-0.5711812799479419,0.0001047370769083,0.022516855562985324,0.2662454965467461,0.536140133257024,0.7392960337342487,0.23311641127569604,0.5136232776940387,0.6393571434988536,0.9290483217323997,16.170361686777202,0.44138532028066874,19,8
c_heavy_s2_r08_b6,contact,0.2980975440121847,0.08007343492806161,0.054629964566399875,-0.5975490669539036,0.1199792400002479,0.16589590758085246,0.30014596879482264,0.4341959044337272,0.519905686378479,0.1212602034211159,0.26829999685287476,0.3368165786564349,0.9289006725072194,16.16321083361936,0.4166901111395017,10,4
sasa_total,SASA/burial,13.809058770812182,0.9348255921341028,0.16755123402878497,-0.6374433125341423,11.509876,12.3776451,13.729682,15.444374849999999,16.143326,1.373850000000001,3.0667297499999986,3.8490789749999994,0.9287564755602842,16.1562302312165,0.43431164797691957,115,52
c_heavy_s3_r012_b1.5,contact,0.6139315179232413,0.15455008313673851,-0.5201230739605827,-0.4910230483297364,0.1844374686479568,0.3186894163489341,0.6423534452915192,0.8257757246494293,0.920889139175415,0.22772961854934692,0.5070863083004952,0.6298117057979107,0.9283154303194757,16.13489785193418,0.5054709010250458,18,8
c_heavy_s2_r08_b3,contact,0.29911336061086147,0.07954959988014057,0.04739485655025992,-0.5963502510818284,0.1224525719881057,0.16751839742064475,0.3011532872915268,0.4346894577145575,0.5194634795188904,0.12022193148732188,0.2671710602939128,0.3347867725789546,0.9281947593208537,16.12906617268267,0.416176166306245,10,4
cresb_ca_s4_r012_b3,contact resbal,0.6833303277889312,0.24886154042713943,-0.6592154880450708,-0.5098703451323803,0.0065871391977582,0.20916322902554554,0.7322602860984349,0.9936841966140838,0.9999520920571828,0.38037166638033726,0.7845209675885383,0.9317138680106118,0.9281379839898422,16.126323114849644,0.575043753653852,27,12
c_ca_s4_r012_b3,contact,0.6833303279886354,0.24886154099207616,-0.6592154799922234,-0.5098703619166369,0.0065871393308043,0.20916322544217106,0.7322602272033691,0.9936842173337936,0.9999521374702454,0.3803715854883194,0.7845209918916226,0.9317138984054327,0.9281379839898422,16.126323114849644,0.5750437532668559,27,12
c_sca_s3_r012_b3,contact,0.4885554752147137,0.15525125722088984,-0.04831348783594752,-0.571396147281487,0.1266013532876968,0.22742119058966637,0.4897903650999069,0.7400737285614013,0.9038394093513488,0.22083685547113419,0.5126525379717349,0.6616375105082989,0.9278097355967685,16.110473181104354,0.4119440987848824,19,9
torpca_pc5,torsion PCA,1.2036710659527657e-07,0.8898383137605436,0.021247937344608454,-0.5780545533880286,-2.2363586,-1.49940041,-0.026809186,1.4293483049999995,2.2182345,1.2406023099999999,2.9287487149999993,3.7365766239999996,0.9277779274206613,16.108938106912934,0.41229858678773273,111,51
c_heavy_s2_r010_b1.5,contact,0.5046776872827922,0.1104707528327966,-0.20960424320586987,-0.6006069316545277,0.228238970041275,0.30501094311475746,0.5171296000480652,0.6728674292564392,0.7774026393890381,0.16356014460325247,0.3678564861416817,0.4602808874845505,0.9277086927832008,16.105597323689427,0.43425426515686616,13,6
torpca_pc1,torsion PCA,-5.651614213912306e-08,1.1622930166587215,-0.20653152845493628,-0.6655900940854802,-3.296185,-2.033270055,0.046739801,1.765381035,2.4252014,1.7198463875,3.79865109,4.705626184,0.9275509800631684,16.097989788564146,0.44577231053689154,140,64
c_ca_s3_r012_b3,contact,0.762315302799801,0.18680500063486108,-0.6601000973203187,-0.507735657941923,0.2530123591423034,0.4056909278035164,0.7989406585693359,0.9951955914497376,0.9999604225158693,0.2856364548206328,0.5895046636462211,0.6992115819454192,0.927415889225831,16.09147631486735,0.5750195391602331,20,9
c_ca_s2_r012_b3,contact,0.8151341083388643,0.1452927811939637,-0.6601001697727075,-0.5077353972959324,0.4190095365047455,0.5377595841884613,0.8436204791069031,0.9962632954120635,0.9999691843986512,0.22216178476810455,0.45850371122360223,0.54383132904768,0.927415889225831,16.09147631486735,0.5750195174428402,16,7
c_heavy_s2_r010_b6,contact,0.5091438279387914,0.11489532610301867,-0.15983405219523414,-0.6137565620880161,0.2259178310632705,0.30620580166578293,0.5199786424636841,0.6847856670618057,0.7978796362876892,0.17168238759040838,0.37857986539602273,0.4783173108100891,0.9272571402370254,16.083825519404872,0.4289520119663301,14,6
c_heavy_s2_r08_b1.5,contact,0.3028532461315242,0.07789774700386125,0.011093348153253687,-0.5933040086009256,0.1265812516212463,0.17319126278162003,0.30523487925529474,0.43440018296241756,0.5175125002861023,0.11685032024979597,0.26120892018079755,0.3284456185996532,0.9272265417820091,16.082351266659288,0.4147698615828561,9,4
c_bb_s3_r08_b6,contact,0.31623577716840706,0.1567828157727088,0.2515687413858178,-0.761942826409026,0.0223693680018186,0.08611428104341025,0.30922332406044006,0.5822443455457688,0.7837773561477661,0.24213372915983195,0.4961300645023585,0.6191366101428865,0.9268998330220289,16.0666186554808,0.47412421961676754,18,8
c_heavy_s2_r010_b3,contact,0.5081560386845908,0.11394246677322614,-0.17132918150888773,-0.6116823743486339,0.226695716381073,0.30551519840955726,0.5197112262248993,0.6820034325122833,0.7933433055877686,0.16935066878795624,0.3764882341027261,0.47396689295768735,0.9268847084650441,16.065890707563657,0.4301710535610485,14,6
c_sca_s3_r012_b1.5,contact,0.48851916549472035,0.15032537696819626,-0.0768510008732456,-0.5659421876196524,0.1346540451049804,0.23301680907607072,0.49206420779228205,0.7303080976009368,0.8893991708755493,0.2140260562300682,0.49729128852486615,0.6421254442632198,0.9264215855591351,16.043616470658474,0.4124875000027433,19,8
c_heavy_s2_r012_b1.5,contact,0.6845948134430774,0.12392086273227633,-0.526779956199116,-0.47986494231861077,0.3406292200088501,0.4457592874765396,0.707968533039093,0.8543226033449173,0.9324217438697816,0.18237370252609253,0.4085633158683777,0.5061027911305427,0.9262016387915504,16.033048787527132,0.5059973027062363,15,6
cresb_sch_s4_r010_b3,contact resbal,0.2632139649051328,0.1622403020984899,0.31992874020065026,-0.5553644494480277,1.0548573401239181e-07,0.011185395725588756,0.25763358168562667,0.5395258500144506,0.7499594174760082,0.24393313655784982,0.5283404542888619,0.6501209925844955,0.9261304571968623,16.02963024866205,0.4500853659363856,19,8
cresb_bb_s4_r08_b1.5,contact resbal,0.24228133046317454,0.1635943823913034,0.4355672886379858,-0.7011881781960021,0.0007545004288355,0.018681144834096892,0.22298301969255718,0.5292691567779652,0.7262886260591802,0.2551138677323858,0.5105880119438683,0.6296649962069377,0.9261107166022932,16.028682323851392,0.5165082110232844,18,8
c_bb_s4_r08_b1.5,contact,0.24228133014524428,0.16359438195859832,0.4355672866438642,-0.701188193481086,0.0007545004482381,0.018681144621223177,0.22298301756381986,0.5292691886425017,0.7262885570526123,0.25511387363076216,0.5105880440212786,0.629664980280213,0.9261107166022932,16.028682323851392,0.5165082136966173,18,8
c_bb_s2_r08_b3,contact,0.4470226855825652,0.1264581539790285,0.1676538013359049,-0.7733487817928983,0.1828289926052093,0.2563633233308792,0.4441490024328232,0.655627366900444,0.8084120154380798,0.1940662637352944,0.3992640435695648,0.5054074384272099,0.9250785035429762,15.979194441284552,0.460781252575874,15,6
c_bb_s3_r012_b3,contact,0.7671983461240827,0.18355746623150762,-0.681954135847928,-0.5238255527012043,0.2606867849826813,0.4172739937901497,0.8102438747882843,0.9885143578052521,0.9998899102211,0.28028689324855804,0.5712403640151025,0.6850663611292838,0.9250036633190243,15.975612287106056,0.5905718106996919,20,9
c_bb_s2_r012_b3,contact,0.8189263741528322,0.14277037528497347,-0.6819667207921424,-0.5237791502062232,0.4249216318130493,0.5467317044734955,0.8524027168750763,0.9910663217306137,0.999914050102234,0.21800664067268372,0.4443346172571182,0.5328525519371032,0.9250036633190243,15.975612287106056,0.5905676833417939,15,7
cresb_sch_s4_r010_b6,contact resbal,0.26133283035502725,0.16395738868162785,0.33349241684985276,-0.5522478844575067,0.0,0.008832820748651531,0.254507168076622,0.5436806967541988,0.7534086795606546,0.24691959671520933,0.5348478760055473,0.6543238551054562,0.9249942483593325,15.975161706130782,0.4531274026545214,19,8
c_sca_s2_r012_b6,contact,0.5700658123051454,0.13006309851884118,-0.06524071461641585,-0.5394957256959452,0.2547405660152435,0.34687648415565486,0.5719632208347321,0.7794711381196976,0.9179728627204896,0.18403391540050507,0.43259465396404273,0.5529184386134146,0.9234775240077392,15.902740018257987,0.407392915779101,16,7
c_sca_s2_r012_b1.5,contact,0.5661116081899797,0.12488562980354906,-0.10167782828722866,-0.5283818190635228,0.2682006359100342,0.3509289622306824,0.5695242583751678,0.7645842105150222,0.9005107283592224,0.17503334581851965,0.41365524828433986,0.5302511820197106,0.9233790834676755,15.898050967764458,0.40802061409732654,15,7
c_sca_s2_r012_b3,contact,0.5692496533775088,0.12891264807509015,-0.07342033057261958,-0.5368944140460559,0.2578431963920593,0.3490279227495193,0.5715327858924866,0.776800787448883,0.9146659970283508,0.18215619772672653,0.4277728646993637,0.5481743997335434,0.923184052513343,15.888765077125523,0.40742308099656366,16,7
cresb_ca_s4_r012_b6,contact resbal,0.6864944466148162,0.2534105672593652,-0.6676239507667244,-0.4889260450901278,0.0002056984674362,0.1994679375773384,0.7344421439227604,0.9995013561986742,0.9999999744551522,0.38200061271588015,0.8000334186213358,0.945116474514916,0.9225096503633018,15.856696960576146,0.5746910778541472,28,12
c_ca_s4_r012_b6,contact,0.6864944498569466,0.2534105706787699,-0.6676239324828029,-0.48892608271972016,0.0002056984667433,0.19946794882416718,0.7344422042369843,0.9995013445615767,1.0,0.38200056552886974,0.8000333957374095,0.9451164864748718,0.9225096503633018,15.856696960576146,0.5746910767458149,28,12
c_ca_s2_r012_b6,contact,0.8171198508461115,0.14782469934067613,-0.66763712882618,-0.48889602388767406,0.4167528748512268,0.5329858273267746,0.8450837433338165,0.9997090935707091,1.0,0.22283755242824566,0.46672326624393456,0.5513197311758995,0.9225083858307647,15.85663689233571,0.5746912142914784,16,7
c_bb_s2_r08_b6,contact,0.4481682550180987,0.1283663474790653,0.18199749509552535,-0.7679753266998457,0.1819105595350265,0.2554309815168381,0.44410546123981476,0.6609057426452637,0.8222520351409912,0.19812601804733276,0.4054747611284256,0.5136430384218693,0.922314943781835,15.847450623897457,0.46191659312783334,15,7
c_bb_s2_r012_b6,contact,0.8211146687795668,0.1439629068664098,-0.6814344847352467,-0.5305127531406062,0.4246643185615539,0.5464756786823273,0.8557601869106293,0.9943516433238984,0.999999701976776,0.2206699401140213,0.4478759646415711,0.5338748881220817,0.9215840379344087,15.812789035290178,0.5918817146837069,15,7
c_ca_s4_r08_b1.5,contact,0.21991415105948903,0.1570308090025774,0.47789364248642685,-0.6544397888429065,0.0001054505482898,0.00937380827963347,0.2049899101257324,0.4988677650690078,0.680341899394989,0.2499875109642744,0.48949395678937435,0.6136571144027403,0.9212166199503472,15.795393696316443,0.5226855304074249,18,8
cresb_ca_s4_r08_b1.5,contact resbal,0.2199141499498831,0.15703080786290888,0.4778936392417371,-0.6544397924466723,0.0001054505507151,0.009373808545725617,0.2049899136736279,0.49886777876388455,0.6803418766884577,0.2499875067954972,0.48949397021815894,0.6136571117100261,0.9212166199503472,15.795393696316443,0.5226855298893286,18,8
strand_cross_far_r08_b3,strand packing,0.183338425924108,0.10635065794144664,0.3591328209874251,-0.48027797280369855,0.0032059652730822,0.021753413416445218,0.17750313878059384,0.37245574593544006,0.5163650512695312,0.1528874933719635,0.35070233251899485,0.43118864485062625,0.9206500890371627,15.768608885642244,0.44724364948020656,12,5
cresb_sca_s4_r010_b1.5,contact resbal,0.27322424591543076,0.15029216362131526,0.21905500817278806,-0.6000245960217843,0.000270929135796,0.0329546665926291,0.27162706133116177,0.5264211308824784,0.739969680585933,0.22702106626008722,0.49346646428984936,0.6147892570065875,0.9205479069871763,15.76378269446306,0.435833884402925,18,8
strand_cross_all_r08_b3,strand packing,0.24167837901466388,0.09731497579372185,0.33260090289245076,-0.48162553817597065,0.0693013295531272,0.09207685068249698,0.23628597706556315,0.41130823642015457,0.5468369722366333,0.13974922522902491,0.3192313857376576,0.39811587609350674,0.920187794620665,15.746785891659064,0.44020810486098183,11,5
c_sch_s3_r012_b1.5,contact,0.46670280968023437,0.16006117473977155,0.06680256126643778,-0.561728940455537,0.0933097451925277,0.20616608560085292,0.4654562771320343,0.7336966931819915,0.9158595204353333,0.23630515486001968,0.5275306075811386,0.6820820170640943,0.9201613259099798,15.745537328577107,0.4111851648572983,20,9
c_sch_s3_r012_b3,contact,0.4656570898056938,0.16538673670181095,0.0943387844651703,-0.5541887966310202,0.0817755535244941,0.19905563294887538,0.46589283645153046,0.743890357017517,0.930872678756714,0.24531742930412292,0.5448347240686416,0.7016249878704546,0.9199625057486519,15.736161890347152,0.4117307229762677,20,9
c_heavy_s4_r08_b1.5,contact,0.1684063526367719,0.10461656310940079,0.43687816978543065,-0.48648121813537637,0.0004310676595196,0.01705087991431348,0.1602804958820343,0.3528037533164024,0.5003066062927246,0.15756749734282488,0.3357528734020889,0.426052670306526,0.9187847309641298,15.680737856625631,0.47292199475974145,12,5
cresb_sca_s4_r010_b3,contact resbal,0.2665599549193105,0.15455706026012533,0.26405225773646485,-0.5908608353176139,1.9447941241073024e-06,0.02240686172251529,0.26241330968526505,0.5310438829227812,0.7538737906068335,0.23633374399218116,0.5086370212002659,0.6292035512841239,0.9181488850969782,15.650897240633432,0.4431854638504758,18,8
c_sch_s2_r012_b1.5,contact,0.5313721432752415,0.13780211013510565,0.056303831824361994,-0.532878872443292,0.2049230635166168,0.3061583206057548,0.5320669710636139,0.758836168050766,0.9229621291160583,0.20151204615831375,0.4526778474450112,0.5934207633137702,0.9170250007323589,15.598291520632586,0.40586283830757786,17,8
cresb_sca_s4_r010_b6,contact resbal,0.264777362091729,0.15582643791951314,0.27683150964520103,-0.5879498789974171,9.313225746154787e-10,0.02006810562115989,0.2605850160875025,0.5315046013633284,0.7581432251340169,0.23947722233047156,0.5114364957421685,0.6330403294586118,0.9167720466107656,15.586475880616605,0.44551184595450943,18,8
c_sch_s2_r012_b6,contact,0.5335477091863676,0.14372152742831945,0.09114388110021494,-0.5253671799668664,0.1917201578617096,0.3015737503767013,0.5342828929424286,0.773197054862976,0.9417521953582764,0.211384154856205,0.47162330448627465,0.6151483374834057,0.9161531542894062,15.55760477018691,0.4067051911219358,18,8
c_heavy_s2_r06_b1.5,contact,0.12801830884882334,0.038686832553085984,0.18426611679493626,-0.5217714405656024,0.0445937477052211,0.06646166369318958,0.12680951505899424,0.19423229172825807,0.2448284327983856,0.057722842320799814,0.1277706280350685,0.16490254294127224,0.9159809501196282,15.54958102036106,0.41644594422629067,4,2
c_sch_s2_r012_b3,contact,0.5331696159116508,0.14233188436462235,0.0839772490849753,-0.5274686206263985,0.1947436779737472,0.30157007128000257,0.5337612330913544,0.7685834556818008,0.9383540153503418,0.2073416784405709,0.4670133844017982,0.6107772240042683,0.9151154910592354,15.509318093131887,0.40654356638469114,18,8
restorpca_pc1,res-torsion PCA,-1.80340795878198e-17,1.039151858613503,-0.1763324772270349,-0.6460603998551546,-2.8694469575780146,-1.789425219624926,0.05468129291024865,1.5802404330380582,2.5355321223715936,1.5500675539683524,3.3696656526629845,4.3313616389703515,0.914928321892609,15.500624320907871,0.4371788018423262,129,59
c_sca_s4_r010_b1.5,contact,0.24939187318489942,0.14881954275575557,0.47288087868397183,-0.39772153314516157,0.0001878904295153,0.02704541040584439,0.23387195169925684,0.5251418858766556,0.7293540239334106,0.21390446275472644,0.49809647547081115,0.6043259783834216,0.9146069891458406,15.485710182805903,0.46938416161651486,18,8
shape_anisotropy,geometry,0.2888708353647726,0.16759720908422956,0.7857164731048073,-0.22305226619211727,0.0208982825279235,0.08643604218959801,0.2447452247142791,0.6233139991760254,0.7892891764640808,0.24141635000705725,0.5368779569864274,0.6569604706764222,0.9126667241211112,15.395960355765341,0.5814619516170831,19,8
c_heavy_s2_r06_b6,contact,0.11411715223250653,0.037930382238437435,0.25845995865298155,-0.46556414011912306,0.0346038751304149,0.055894125625491065,0.11190192028880115,0.18017270937561983,0.2331072092056274,0.05634262412786489,0.12427858375012876,0.16011033631861207,0.911406559998939,15.337948414941327,0.4201640226111135,4,2
c_heavy_s2_r06_b3,contact,0.11694524446076848,0.0378383700086386,0.24290110511749566,-0.4798703991568565,0.0371531173586845,0.05823313891887663,0.11505088210105895,0.1826551310718059,0.2350572943687439,0.05604824237525462,0.12442199215292926,0.15932987116277225,0.9113589381749135,15.335760425013182,0.41945517647026653,4,2
c_bb_s4_r08_b3,contact,0.2324630621762822,0.16980888672799924,0.5188055327028035,-0.6133758580476742,1.338381480309181e-05,0.0097816307563334,0.2116968855261802,0.5366076707839966,0.75154709815979,0.26580949313938623,0.5268260400276632,0.6511732181336263,0.9110554433704402,15.32182365409893,0.5307623627314323,19,8
cresb_bb_s4_r08_b3,contact resbal,0.23246306207581202,0.16980888625701698,0.5188055263429439,-0.613375848181057,1.3383814976328897e-05,0.009781630150973756,0.2116968820669821,0.5366076668014839,0.751547101352896,0.26580951458197977,0.5268260366505101,0.651173250750594,0.9110554433704402,15.32182365409893,0.5307623577816631,19,8
d_y2_w9_ca,geometry,11.9341015013942,3.649593266811944,0.5758760958605891,-0.05762556779861416,4.779511475332032,6.725712172066847,11.438510529008855,18.924819081960532,23.421838386704646,5.125707622536844,12.199106909893686,16.038286289929477,0.9110355898698588,15.32091240390092,0.45186818920662647,479,218
c_sch_s4_r010_b1.5,contact,0.23148350095092757,0.16025882428605925,0.7084734599626366,-0.15314338096322322,6.044132533133961e-05,0.016409598384052457,0.20254395902156824,0.5494524508714675,0.7471191883087158,0.2286605741828681,0.5330428524874151,0.6475381362379985,0.9106381198579173,15.302680439632605,0.5267297886960279,19,8
d_d3_t8_ca,geometry,10.245475443209662,2.4548360685770807,0.35834471710594606,-0.27329055094459287,4.279946939069571,6.603346927672603,10.10658490036835,14.772554871571066,17.185375994977644,3.4261367481788927,8.169207943898463,10.799803782635989,0.9100222227303297,15.274472062764863,0.4131427657429019,323,147
e2e_nc_ca,geometry,13.09229459810983,5.212031226630383,0.49206366995791484,-0.27581820133639434,4.028280258178711,5.367131447792053,12.517013549804688,22.853863143920893,30.34827423095703,7.537665843963625,17.486731696128842,21.785291600227346,0.9099077358584404,15.269234244536513,0.4551985275850699,651,297
e2e_n_c,geometry,13.808851337795936,5.615032471658968,0.4180731938167905,-0.30024279745610194,3.2786262035369877,5.473727655410767,13.245980262756348,24.020605182647703,32.21725082397461,8.156079530715942,18.546877527236937,24.008440930843346,0.9098198321210802,15.265213833888687,0.43440840673984055,718,327
d_y2_w9_ring,geometry,14.53300452159746,4.579926392578329,0.25987684030907615,-0.22688099767348735,4.187110424041748,7.086302089691162,14.285934448242188,22.744568824768066,28.55538558959961,6.092832565307617,15.658266735076904,20.461200985908498,0.9089566251578407,15.225789949065316,0.3843243650628545,611,279
c_heavy_s4_r08_b3,contact,0.15914981910749665,0.10528331040288297,0.5136442675841978,-0.4062025050853584,4.910692041448783e-06,0.010420285118743709,0.14936878532171244,0.3478431493043899,0.5051640272140503,0.15933059528470037,0.3374228641856462,0.4256496905186213,0.9088676958495878,15.221734211009881,0.486392854779345,12,5
torpca_pc3,torsion PCA,3.7224517772559004e-08,0.9147564989227106,-0.06599275810359032,-0.3344837690832385,-2.4450257,-1.5358778100000001,0.00264985115,1.4980487249999996,2.4667287,1.2679047225,3.033926535,4.021695145999999,0.9083024988273469,15.195982897845267,0.37614990624056405,120,54
c_sca_s4_r010_b3,contact,0.24269672036504344,0.15214045636491416,0.5223325345131072,-0.3580873250480545,1.134761305365828e-06,0.019041265640407756,0.22506523132324213,0.5262436926364898,0.7482845783233643,0.21921072714030737,0.5072024269960821,0.6142668461485298,0.9077655633431542,15.171559579942231,0.4809509137458633,18,8
restorpca_pc3,res-torsion PCA,2.3444303464165742e-17,0.9147305426407998,-0.07547764824751138,-0.3251074158247622,-2.458846575374898,-1.5309540413842249,0.009448074936521049,1.4939277960477055,2.4645688937641337,1.267591576501486,3.0248818374319306,4.018725609050112,0.9070121897012661,15.137357410201195,0.3753344150911692,120,54
torpca_pc4,torsion PCA,-5.909256852371233e-08,0.9043889120212069,0.2628315215626583,-0.4163166533680407,-2.3304036,-1.37388495,-0.095576265,1.58438734,2.5175443,1.3048074325,2.95827229,3.9968849299999993,0.90589376453882,15.086724528715267,0.4130499126069405,119,54
c_sca_s4_r010_b6,contact,0.2409197316234563,0.1530938237316923,0.5353675051484764,-0.34748235655536686,5.051241092068891e-10,0.017109455447643918,0.22182819992303845,0.5273515343666076,0.7533908486366272,0.22032380849123007,0.5102420789189637,0.6189155790372751,0.9055866916245029,15.07285250798174,0.48422013190375335,18,8
c_heavy_s3_r06_b6,contact,0.06591117371338895,0.04210247270422596,0.4884139881608701,-0.35817397406812024,3.3003598218783736e-06,0.00517860641703008,0.060826193541288306,0.14102472439408295,0.2068894803524017,0.06302832253277305,0.13584611797705287,0.17069593163847452,0.9055311063329975,15.070342805866776,0.46801207262620903,5,2
cresb_bb_s4_r08_b6,contact resbal,0.22989591437754153,0.17181398493291125,0.5419781447226744,-0.5859454768854953,1.3127213432675316e-08,0.00706646590981448,0.20852946512223705,0.540671885328456,0.7645366576810678,0.2692938407306515,0.5336054194186415,0.6549082308191627,0.9048479521333936,15.039532178202984,0.5349060768954638,19,8
c_bb_s4_r08_b6,contact,0.2298959141381182,0.17181398470210762,0.5419781406203755,-0.5859454778675999,1.3127213094321633e-08,0.007066465495154235,0.20852945744991302,0.5406718671321868,0.7645367383956909,0.2692938391119242,0.5336054016370326,0.654908247872281,0.9048479521333936,15.039532178202984,0.5349060752741419,19,8
c_heavy_s4_r08_b6,contact,0.1567019766826883,0.10548964400275185,0.5336833366498168,-0.3839241216156726,4.0574819060168466e-09,0.009038364281877796,0.14624232798814768,0.3467280149459839,0.507570743560791,0.15935679152607918,0.33768965066410606,0.42522263336344623,0.9048169294607815,15.038134534878527,0.4902664797713468,12,5
c_ca_s4_r08_b3,contact,0.20750776569202603,0.16126947737046055,0.5519725787890346,-0.5659855247763912,4.3993903631189823e-08,0.0008637999475467302,0.18893363326787943,0.49378341138362875,0.6968964338302612,0.26077005639672274,0.49291961143608204,0.6233771644746502,0.9029965186530887,14.956347831565301,0.5350113502795754,18,8
cresb_ca_s4_r08_b3,contact resbal,0.20750776681097224,0.16126947816273976,0.5519725751470795,-0.5659855287732372,4.399390447707404e-08,0.0008637999494869902,0.1889336435567765,0.49378339030912943,0.6968964480218434,0.2607700477043787,0.49291959035964245,0.6233772201339404,0.9029965186530887,14.956347831565301,0.5350113495077523,18,8
c_heavy_s4_r014_b3,contact,0.7280183033478744,0.1933802587326451,-0.9155651127671957,0.02737365917062995,0.1218838915228843,0.32747132480144503,0.7832881212234497,0.9546759665012359,0.9939242601394652,0.27161315083503723,0.6272046416997908,0.760875642746687,0.9026292186705009,14.939899928022557,0.6062961190848136,22,10
c_sch_s4_r010_b3,contact,0.22410381091058915,0.16437335347897838,0.7631258135050074,-0.08944510245169557,5.085228949042176e-08,0.00831793588586146,0.1890408396720886,0.5511621743440628,0.7588062286376953,0.2362558729946614,0.5428442384582013,0.6626823109101673,0.900803842947612,14.85842648614129,0.542809539582286,19,9
c_sca_s3_r010_b3,contact,0.29029893930623224,0.12840045977638526,0.2696913203330102,-0.38804539473310173,0.018196515738964,0.08945751488208768,0.282448872923851,0.5084805518388748,0.7124287486076355,0.18742031976580625,0.41902303695678705,0.5531603948399422,0.9006095378292281,14.849780119116165,0.40998308796280797,16,7
c_sca_s2_r010_b1.5,contact,0.3751885411703042,0.10612347439740871,0.18604224242787185,-0.376542708174572,0.1436374932527542,0.2037788301706314,0.37036770582199097,0.5534761369228363,0.7218057513237,0.1520534679293633,0.3496973067522049,0.4632910451292991,0.9003184342725475,14.836835741331099,0.3936828397993196,13,6
c_heavy_s2_r014_b3,contact,0.8252932995103942,0.11806080587557882,-0.9289821693338305,0.048978577778795884,0.4516127109527588,0.5782090902328492,0.8599893450737,0.9638345599174499,0.9948819875717164,0.1621934473514557,0.38562546968460076,0.47120733082294464,0.899779646046064,14.81290743603365,0.610111153527198,14,6
c_sca_s2_r010_b3,contact,0.37353258247907994,0.10955037577130418,0.20907313840160924,-0.35822746910469183,0.135009691119194,0.19704466983675956,0.36890543997287745,0.5587356954813003,0.7341044545173645,0.15699227154254908,0.36169102564454075,0.47675617128610615,0.8995325728292736,14.801947493882704,0.3943968295438924,14,6
c_sca_s2_r010_b6,contact,0.37322374691212845,0.11060251600895993,0.2139162013433984,-0.35306497299135886,0.132501870393753,0.19581749588251113,0.3684374541044235,0.5600278466939925,0.7384656667709351,0.15863718837499619,0.3642103508114814,0.48151362001895903,0.8984554800863338,14.754263296095141,0.39440154078026185,14,6
c_sch_s4_r010_b6,contact,0.2220968161707397,0.16563495009619386,0.7774963031757125,-0.07405251722844586,0.0,0.006669562426395655,0.18635661154985422,0.5523721694946289,0.7657047510147095,0.23580412752926352,0.5457026070682333,0.6674901516009998,0.8980279574294395,14.735378966020031,0.5475132216800886,19,9
c_ca_s4_r08_b6,contact,0.2036877687584226,0.16268785888986512,0.5747819422338513,-0.5226646939277506,0.0,9.057990200744826e-06,0.18328251689672465,0.49168766140937803,0.7101283669471741,0.2694052001461387,0.4916786034191773,0.6259889930486677,0.8921272790932465,14.477192529826718,0.5360280735179023,18,8
cresb_ca_s4_r08_b6,contact resbal,0.2036877697256702,0.162687859650497,0.5747819475376192,-0.5226646676722799,0.0,9.05799014227731e-06,0.18328252150898883,0.49168769915898636,0.7101283442406428,0.2694052113663583,0.4916786411688441,0.6259890304576781,0.8921272790932465,14.477192529826718,0.5360280703039888,18,8
