step,replica,window,cv_A,rg_A,umbrella_mbar_weight,gamd_exponential_weight
1012500,13,15,0.3438703715801239,7.78852381172409,2.1502085027634703e-09,3.4420432069717447e-10
1012500,14,18,0.3231411576271057,7.350988831974959,1.0683676833536004e-08,2.265230510750931e-09
1012500,15,14,0.24251548945903778,7.909718885420749,1.4153218310952313e-08,4.121266313861077e-09
1012500,16,24,0.4031153917312622,7.691381784530868,1.5267404227543665e-06,8.833810139465704e-11
1012500,17,26,0.35344022512435913,7.7130827620441,2.4926588445436e-08,1.0764711614882456e-08
1012500,18,16,0.32283374667167664,8.187462908782264,1.7929945189287346e-06,1.0374372044688688e-10
1012500,19,25,0.39714300632476807,7.207136175710569,1.7453712989199424e-07,3.91342141552489e-10
1012500,20,22,0.3619323968887329,7.59407850440862,1.8631138499123416e-07,6.238752729233904e-06
1012500,21,17,0.2998412251472473,7.95694168121932,6.974848275086582e-07,4.249844422176577e-08
1012500,22,13,0.2954834997653961,7.941058467723044,5.288123339201889e-07,4.618291247206572e-09
1012500,23,12,0.30098724365234375,7.436395624314443,1.5620979183817094e-06,9.038390694695551e-11
1012500,24,20,0.4080837666988373,7.5460233967406225,1.9085485144946215e-06,1.1042974278881298e-10
1012500,25,21,0.33911067247390747,7.264534195401562,2.6137378233321797e-07,3.561730870467149e-09
1012500,26,19,0.3200578987598419,7.621273810448487,2.3705055182432296e-08,6.008327909768797e-09
1012500,27,30,0.4867285490036011,6.910143146576823,1.0747606082103127e-07,2.0124915518412906e-08
1012500,28,37,0.5656334161758423,6.412996621184454,1.0168315574137491e-07,3.028872570108462e-10
1012500,29,29,0.42843201756477356,7.011282698762632,2.9215649778553665e-07,1.2696404907412327e-09
1012500,30,35,0.4770348072052002,7.005056803448358,1.2765620114142873e-10,7.012861900690867e-14
1012500,31,23,0.39592859148979187,6.958311931702434,5.910011916529668e-11,1.3017335361301147e-14
1012500,32,32,0.5619239211082458,6.65333349282624,1.029847792902737e-06,5.958760074379868e-11
1012500,33,28,0.4365951716899872,6.473997172928008,2.0597635766387617e-06,1.191791354773154e-10
1012500,34,31,0.5044671893119812,7.0404992573096585,3.729724366584323e-09,4.247306817793249e-11
1012500,35,34,0.49809372425079346,6.950561300808217,8.22055945443083e-08,1.487786458746526e-07
1012500,36,52,0.6911953687667847,6.1837515783115755,1.4998773284810996e-06,8.678378691505158e-11
1012500,37,36,0.5540834069252014,6.637162257042849,2.0440715489575023e-06,1.182711854998767e-10
1012500,38,43,0.6258987188339233,6.472032294942764,2.9245057857719862e-08,2.754027178320091e-07
1012500,39,38,0.5652589797973633,6.557804912509524,3.175827398806807e-08,1.2675410753308655e-09
1012500,40,40,0.6271077990531921,6.310129746706558,1.472546683008843e-07,8.520241964729155e-12
1012500,41,39,0.5909644961357117,6.738651560016022,2.8529529019006015e-10,7.427718037004925e-13
1012500,42,42,0.5983953475952148,6.513842527249027,2.3608772947087545e-09,4.3499301787529654e-11
1012500,43,33,0.5963869690895081,6.580061820399922,1.5518589685197502e-08,5.452496102029536e-12
1012500,44,44,0.6912602782249451,6.098445985739175,1.8366258191635466e-07,1.0626825321400263e-11
1012500,45,51,0.640569806098938,6.29038201994903,2.3963881214454286e-10,3.315141838335168e-13
1012500,46,41,0.6989210844039917,6.444950135608684,1.1876748757791737e-07,5.288616624861249e-10
1012500,47,47,0.6729302406311035,6.080477777271632,8.557873269915082e-10,2.4608862043393183e-12
1012500,48,45,0.6682042479515076,6.160804184692195,6.327637170040302e-08,6.884599888690418e-11
1012500,49,49,0.734934389591217,5.932101019033242,8.198696256870503e-08,7.607312275143795e-11
1012500,50,46,0.6596773862838745,6.241287430576726,5.100657909734687e-09,5.480352108782114e-11
1012500,51,50,0.7203212380409241,6.090639801676177,1.1510587068812466e-08,3.9173922654800976e-11
1012500,52,48,0.7382473945617676,5.860365529576894,3.304491556700128e-07,1.911998305952558e-11
1012500,53,60,0.869543194770813,5.432995675923234,2.1495839242149167e-07,1.2437619376779507e-11
1012500,54,54,0.7601718306541443,5.977328167404301,7.602218029504238e-10,1.510921988069169e-13
1012500,55,53,0.7850220799446106,5.7759429591261915,2.5489095970610814e-08,1.4779850762507745e-11
1012500,56,56,0.7965490221977234,5.831292012817019,1.0078864023992434e-06,5.831690173553813e-11
1012500,57,55,0.7801047563552856,5.963712428515034,6.1039400406763604e-09,8.304543450731412e-11
1012500,58,57,0.8153170347213745,5.72398708913621,4.2646962849039444e-07,1.8229146884582812e-09
1012500,59,58,0.8283203840255737,5.893256877549112,4.1468397352208336e-10,2.569756347313538e-13
1012500,60,62,0.9032112956047058,5.272619129807518,5.541070824274332e-10,1.9355006377512608e-13
1012500,61,61,0.8745484352111816,5.545213406250479,5.788898016325147e-08,4.592312809824582e-11
1012500,62,63,0.9054990410804749,5.441268400397821,9.665935534099453e-10,1.1517809496516739e-12
1012500,63,59,0.9268003702163696,5.379567293387168,6.846783005578694e-09,2.528960951105949e-11
1012750,0,8,0.18691742420196533,8.12163592123959,1.1944712589436998e-06,6.911281159059783e-11
1012750,1,4,0.12658821046352386,8.934708171020548,2.7208882082935633e-07,1.5743219662327248e-11
1012750,2,9,0.17744120955467224,8.72301011683876,3.360963452560945e-07,1.012150725782851e-08
1012750,3,0,0.13146653771400452,8.493755476071748,1.2941522680135427e-06,7.488041357132433e-11
1012750,4,5,0.14019103348255157,8.386256432506142,3.58105187629493e-08,4.145840349349892e-11
1012750,5,11,0.19623444974422455,8.069558743187509,8.317564145660647e-11,1.3074905922050394e-13
1012750,6,7,0.1692197173833847,8.184458944893278,2.2593773184392576e-09,6.715955642518476e-10
1012750,7,3,0.14783798158168793,8.284568020841537,1.670850991038171e-09,6.281964674151518e-10
1012750,8,6,0.14677120745182037,8.715432258850656,9.755051201317851e-09,4.556710335060098e-09
1012750,9,1,0.1906108260154724,9.012243112993376,1.8074912272031062e-07,1.6559178252503695e-09
1012750,10,2,0.15980862081050873,8.88370688025687,1.2621235014318954e-10,1.6178383305098309e-13
1012750,11,10,0.17129544913768768,8.445774302107983,9.477872846579853e-10,6.279588739029983e-12
1012750,12,27,0.3845103979110718,7.362642822636585,9.922402787904976e-11,3.364805851723184e-14
1012750,13,15,0.3072725534439087,7.78852381172409,9.67884722967661e-10,1.1533516687499043e-11
1012750,14,18,0.2971266210079193,7.350988831974959,5.828390809633349e-08,1.9177038799519725e-08
1012750,15,14,0.2516587972640991,7.909718885420749,3.9923720261618634e-11,3.425603479289412e-14
1012750,16,24,0.42585113644599915,7.691381784530868,1.986562752106141e-06,1.149436925930108e-10
1012750,17,26,0.38022759556770325,7.7130827620441,1.9069433697834015e-07,2.810700217503503e-07
1012750,18,16,0.31136730313301086,8.187462908782264,1.712907312693183e-06,9.91098274553803e-11
1012750,19,25,0.45480024814605713,7.207136175710569,4.034243735480756e-07,2.158214216019403e-09
1012750,20,22,0.3621683120727539,7.59407850440862,4.917140590535084e-08,3.784557323238946e-09
1012750,21,17,0.3086073696613312,7.95694168121932,4.4337331385063763e-07,4.906131669016243e-09
1012750,22,13,0.31025993824005127,7.941058467723044,1.5805388692061783e-07,8.144913716580595e-10
1012750,23,12,0.3257388770580292,7.436395624314443,7.463102859176868e-07,4.318195334759874e-11
1012750,24,20,0.39484184980392456,7.5460233967406225,2.0513507045265274e-06,1.1869236173464463e-10
1012750,25,21,0.34640300273895264,7.264534195401562,2.602500890704266e-07,2.588150200333794e-09
1012750,26,19,0.3277275860309601,7.621273810448487,2.6978690663871588e-08,2.541246890030249e-07
1012750,27,30,0.4717070162296295,6.910143146576823,9.669506113724306e-08,4.469943882222048e-09
1012750,28,37,0.5794212818145752,6.412996621184454,7.066906064335955e-08,1.0773384744570312e-10
1012750,29,29,0.41773346066474915,7.011282698762632,4.731590779556777e-07,2.0771092130793404e-09
1012750,30,35,0.517451822757721,7.005056803448358,5.805148362938994e-11,1.1628342875625044e-14
1012750,31,23,0.3484245538711548,6.958311931702434,1.640084596117682e-10,8.677154750060496e-12
1012750,32,32,0.5716807246208191,6.65333349282624,1.1703391018709721e-06,6.771651074823416e-11
1012750,33,28,0.48227739334106445,6.473997172928008,2.2654510320882765e-06,1.310803329725176e-10
1012750,34,31,0.5344122648239136,7.0404992573096585,1.9118096719929848e-09,4.585203991559571e-12
1012750,35,34,0.5137643814086914,6.950561300808217,4.513358211776273e-08,4.281428474371332e-09
1012750,36,52,0.7102793455123901,6.1837515783115755,1.2649779994218576e-06,7.319237318242984e-11
1012750,37,36,0.5737151503562927,6.637162257042849,1.5587675309760136e-06,9.019120876726276e-11
1012750,38,43,0.6177660226821899,6.472032294942764,8.271709704099074e-10,3.2649182711364094e-12
1012750,39,38,0.541304349899292,6.557804912509524,2.602671607708583e-10,2.100494851522733e-13
1012750,40,40,0.6385298371315002,6.310129746706558,6.047585684237596e-07,3.499168748039415e-11
1012750,41,39,0.5926140546798706,6.738651560016022,2.8979258473893997e-08,1.9549216246256056e-07
1012750,42,42,0.6067808270454407,6.513842527249027,3.271993244999202e-09,1.1907740186377201e-11
1012750,43,33,0.5780515670776367,6.580061820399922,2.6845603387772436e-07,8.339257776356074e-10
1012750,44,44,0.6779295206069946,6.098445985739175,7.173698359594146e-07,4.150744184274917e-11
1012750,45,51,0.6537954807281494,6.29038201994903,1.9433194952033485e-09,2.0274758641165776e-11
1012750,46,41,0.6727906465530396,6.444950135608684,2.565647585480492e-07,6.778355661295489e-10
1012750,47,47,0.7142279744148254,6.080477777271632,2.9284680380962714e-10,1.1783842143910763e-13
1012750,48,45,0.6564587354660034,6.160804184692195,8.109196586253516e-08,1.1081638865541673e-10
1012750,49,49,0.7248619794845581,5.932101019033242,4.0217297061840984e-07,4.15300579213418e-09
1012750,50,46,0.6474180221557617,6.241287430576726,8.55173473334298e-09,2.0362290740632303e-11
1012750,51,50,0.7217540740966797,6.090639801676177,5.1626880147302045e-08,1.3685623862141827e-09
1012750,52,48,0.7663019299507141,5.860365529576894,9.531143997030636e-07,5.514776135276481e-11
1012750,53,60,0.851601243019104,5.432995675923234,6.352605494682703e-08,3.675655009494837e-12
1012750,54,54,0.7772367596626282,5.977328167404301,5.790443138175766e-09,6.30649849528903e-12
1012750,55,53,0.7331539392471313,5.7759429591261915,4.2737120149574574e-07,1.806586188429216e-09
1012750,56,56,0.8247931003570557,5.831292012817019,6.479156216957411e-07,3.748878003851021e-11
1012750,57,55,0.7969855666160583,5.963712428515034,8.850703868357421e-09,1.888108921441644e-10
1012750,58,57,0.8311376571655273,5.72398708913621,1.2151872883631847e-07,2.8848944970120317e-10
1012750,59,58,0.8430970311164856,5.893256877549112,2.2690085406145536e-08,1.3915117984251038e-10
1012750,60,62,0.9113004803657532,5.272619129807518,3.96323161763885e-10,7.687501955196272e-14
1012750,61,61,0.8909144997596741,5.545213406250479,4.075697713474953e-08,1.0831289517668118e-11
1012750,62,63,0.9093285799026489,5.441268400397821,7.157928557449174e-10,4.2923818944846827e-13
1012750,63,59,0.926936686038971,5.379567293387168,2.0606545706318264e-10,2.0628508256868954e-14
1013000,0,8,0.23825785517692566,8.12163592123959,8.911368146812137e-07,5.156170172648019e-11
1013000,1,0,0.11953672021627426,8.934708171020548,4.1906840171292283e-07,2.424754490683253e-11
1013000,2,9,0.19969625771045685,8.72301011683876,1.9471557668728405e-07,8.822574465996509e-10
1013000,3,4,0.13715291023254395,8.493755476071748,1.252886913878021e-06,7.249277584104565e-11
1013000,4,2,0.13872961699962616,8.386256432506142,2.232326978492252e-09,8.8796961203045e-12
1013000,5,7,0.18195919692516327,8.069558743187509,8.725323353549435e-11,9.352407856096496e-14
1013000,6,11,0.18860964477062225,8.184458944893278,5.763866793939765e-10,2.3452212991964175e-11
1013000,7,3,0.16016831994056702,8.284568020841537,4.93175292066295e-09,1.985781665760653e-09
1013000,8,1,0.16365088522434235,8.715432258850656,5.839931137869282e-08,2.7446481358913174e-10
1013000,9,5,0.18135583400726318,9.012243112993376,5.3134249217393945e-08,1.1200146886742783e-10
1013000,10,6,0.1527475118637085,8.88370688025687,7.361310414135453e-11,9.856426614005697e-14
1013000,11,10,0.21220605075359344,8.445774302107983,1.001610595716113e-09,2.636817294769688e-12
1013000,12,27,0.3508862853050232,7.362642822636585,2.3717588842922067e-11,6.806949040535571e-15
1013000,13,15,0.33149945735931396,7.78852381172409,7.16041764800986e-10,4.6753724277028654e-12
1013000,14,14,0.2915038764476776,7.350988831974959,4.521310940638862e-10,1.4657110591686735e-12
1013000,15,19,0.2890264391899109,7.909718885420749,8.347365217332359e-11,1.3735242878182084e-13
1013000,16,25,0.391651451587677,7.691381784530868,1.6442048080373037e-06,2.2649939492123832e-07
1013000,17,22,0.3826029598712921,7.7130827620441,7.950496779472871e-10,2.8561122865996936e-12
1013000,18,16,0.2945466935634613,8.187462908782264,3.71654619559173e-07,2.1504155504824148e-11
1013000,19,24,0.4531879127025604,7.207136175710569,1.6347982263937707e-07,9.459038965015519e-12
1013000,20,26,0.37957334518432617,7.59407850440862,6.886736844092224e-09,8.63427975940003e-11
1013000,21,21,0.3187846541404724,7.95694168121932,2.9496562374908704e-07,2.880992171759273e-09
1013000,22,12,0.2788618505001068,7.941058467723044,8.543975127300741e-07,4.9435944045240754e-11
1013000,23,13,0.3484647572040558,7.436395624314443,2.274053517700591e-07,5.975660908776186e-09
1013000,24,20,0.4412192702293396,7.5460233967406225,9.173496642083557e-07,5.3078392661533864e-11
1013000,25,17,0.342507541179657,7.264534195401562,1.2421221070860695e-06,2.0967929834218947e-08
1013000,26,18,0.32356953620910645,7.621273810448487,2.978981918337677e-07,8.164307565477441e-05
1013000,27,33,0.4774535000324249,6.910143146576823,1.2439086404108163e-07,2.3678161791515854e-10
1013000,28,37,0.6056738495826721,6.412996621184454,1.5666311433377095e-07,3.2809701005544695e-10
1013000,29,29,0.46134668588638306,7.011282698762632,3.423942330049471e-07,9.529653049228445e-10
1013000,30,31,0.4934726655483246,7.005056803448358,1.993718967053375e-10,4.543126418047118e-13
1013000,31,23,0.4146054685115814,6.958311931702434,5.304349351457936e-10,1.2171056157728848e-11
1013000,32,28,0.5262106657028198,6.65333349282624,1.3416776604513088e-06,7.76302608101985e-11
1013000,33,32,0.5039312839508057,6.473997172928008,2.125247034961034e-06,1.2296804700067026e-10
1013000,34,35,0.5049014091491699,7.0404992573096585,9.432342651493193e-10,9.128466529346355e-12
1013000,35,30,0.5318261981010437,6.950561300808217,2.5024984369731333e-07,8.717375880088273e-08
1013000,36,52,0.7376328110694885,6.1837515783115755,4.3623380958210887e-07,2.524074553100493e-11
1013000,37,36,0.5703328847885132,6.637162257042849,1.418636150542795e-06,8.208312444016409e-11
1013000,38,46,0.6221286058425903,6.472032294942764,1.3669229860610679e-08,1.254531970622506e-10
1013000,39,38,0.5139476656913757,6.557804912509524,2.4985690878564715e-10,2.2396206108802523e-13
1013000,40,40,0.6488180160522461,6.310129746706558,6.370644505247256e-07,3.686092487408979e-11
1013000,41,39,0.6372407674789429,6.738651560016022,1.0667696329071706e-09,1.7621455565663574e-12
1013000,42,42,0.5931264758110046,6.513842527249027,7.165426618950578e-09,1.3797256242948394e-10
1013000,43,34,0.6094366312026978,6.580061820399922,1.790147195532087e-08,2.5293131351003047e-10
1013000,44,44,0.6846516728401184,6.098445985739175,2.020472155604208e-08,1.1690571068056503e-12
1013000,45,49,0.6802008152008057,6.29038201994903,2.0107868369018365e-08,4.644804266141582e-12
1013000,46,43,0.6843624114990234,6.444950135608684,3.241582450288972e-08,3.7109425439148634e-07
1013000,47,47,0.680778443813324,6.080477777271632,3.5204466036944925e-09,9.165207276426564e-11
1013000,48,45,0.6539058685302734,6.160804184692195,7.293709302827879e-07,4.726491969903149e-09
1013000,49,48,0.7503406405448914,5.932101019033242,6.094323060417942e-07,3.526211269573579e-11
1013000,50,41,0.6640815734863281,6.241287430576726,2.4918158930334675e-07,6.916909291510326e-10
1013000,51,51,0.7479137778282166,6.090639801676177,6.074914054801186e-08,5.778855356819851e-08
1013000,52,54,0.7337132096290588,5.860365529576894,4.5076909368795215e-08,8.991477045251687e-10
1013000,53,60,0.8561892509460449,5.432995675923234,3.8282916148741306e-07,2.215072109199512e-11
1013000,54,50,0.780981183052063,5.977328167404301,1.9503256409712756e-08,5.042476744739026e-11
1013000,55,53,0.7347460985183716,5.7759429591261915,2.7815737399738955e-07,6.806702808043767e-10
1013000,56,56,0.8339096903800964,5.831292012817019,4.120847189655276e-07,2.3843464903805866e-11
1013000,57,58,0.7924886345863342,5.963712428515034,6.298101837293433e-09,1.131770323587581e-11
1013000,58,61,0.8338888883590698,5.72398708913621,3.070514083061934e-07,1.5280971983175676e-09
1013000,59,55,0.8482142686843872,5.893256877549112,9.115038839761276e-10,1.7088648756570953e-12
1013000,60,62,0.9167248606681824,5.272619129807518,5.714502871856168e-10,9.813719253982796e-14
1013000,61,57,0.895274817943573,5.545213406250479,7.237439833794301e-09,1.7268361355342204e-12
1013000,62,63,0.9032087326049805,5.441268400397821,1.4525458321147033e-08,1.4223317390088905e-09
1013000,63,59,0.9323326349258423,5.379567293387168,3.0233378195371847e-10,5.045886690797654e-14
1013250,0,5,0.19112257659435272,8.12163592123959,6.394339233848004e-08,2.2067440357303548e-10
1013250,1,0,0.1048421636223793,8.934708171020548,1.5238613793090805e-06,8.817151824273495e-11
1013250,2,9,0.1584782749414444,8.72301011683876,1.44448785354533e-07,5.866790140270688e-10
1013250,3,1,0.1275341957807541,8.493755476071748,5.447450259733158e-07,4.549923057029994e-08
1013250,4,2,0.13225144147872925,8.386256432506142,5.505766337556288e-10,9.821815171685096e-12
1013250,5,11,0.20103976130485535,8.069558743187509,2.315021612257261e-10,3.991687776113261e-12
1013250,6,10,0.1725263148546219,8.184458944893278,5.212341666069926e-10,2.1875207711982157e-12
1013250,7,7,0.18013912439346313,8.284568020841537,1.4728884978288765e-09,2.195333346269868e-11
1013250,8,4,0.18057969212532043,8.715432258850656,1.4204532605606952e-06,8.218826349760563e-11
1013250,9,8,0.19221094250679016,9.012243112993376,6.214391726416645e-07,3.5956837079346364e-11
1013250,10,6,0.17922410368919373,8.88370688025687,3.6892214387714875e-11,3.146240801105233e-14
1013250,11,3,0.19395329058170319,8.445774302107983,2.2808670417849965e-11,6.229900989519296e-14
1013250,12,23,0.378046452999115,7.362642822636585,7.55290871355889e-11,2.490997508321949e-13
1013250,13,15,0.282751202583313,7.78852381172409,3.8534511281943e-10,7.428318817928378e-12
1013250,14,14,0.3045421540737152,7.350988831974959,4.886500146200432e-10,1.2976763580005015e-12
1013250,15,19,0.26122093200683594,7.909718885420749,5.314865523765752e-10,4.110055985970368e-11
1013250,16,20,0.410917192697525,7.691381784530868,2.05147561062726e-06,1.1869958887530777e-10
1013250,17,21,0.33927464485168457,7.7130827620441,1.7307904433671115e-07,7.077644791431506e-10
1013250,18,12,0.2965829372406006,8.187462908782264,1.6796673640284217e-06,9.718654441935303e-11
1013250,19,28,0.4195297658443451,7.207136175710569,1.197154875714394e-06,6.926808723985726e-11
1013250,20,26,0.38373473286628723,7.59407850440862,1.404024778400437e-07,2.9222173985482434e-07
1013250,21,18,0.3106515109539032,7.95694168121932,2.0693960616787826e-08,7.373903703119553e-08
1013250,22,16,0.2792612314224243,7.941058467723044,1.218552035928489e-06,7.050613955076705e-11
1013250,23,17,0.3547106385231018,7.436395624314443,2.9791314551227263e-07,2.129215009169218e-09
1013250,24,25,0.418221116065979,7.5460233967406225,9.983287047132427e-09,3.234092540199441e-12
1013250,25,22,0.3286896347999573,7.264534195401562,4.373874914184851e-08,3.12378793694415e-08
1013250,26,13,0.3348865509033203,7.621273810448487,3.6556039505905354e-10,5.233421825255454e-14
1013250,27,29,0.46244746446609497,6.910143146576823,5.270858018733885e-07,3.411780836328217e-09
1013250,28,36,0.5913822054862976,6.412996621184454,6.56943368724207e-08,3.801113080651267e-12
1013250,29,24,0.4411701261997223,7.011282698762632,1.2573927194299075e-06,7.275348440798665e-11
1013250,30,35,0.4961410164833069,7.005056803448358,1.395084214953624e-09,7.745745587313879e-11
1013250,31,27,0.4183712303638458,6.958311931702434,7.910161681010265e-09,9.016559543555287e-10
1013250,32,33,0.5081749558448792,6.65333349282624,2.5022072395223216e-07,1.6903491630969808e-09
1013250,33,32,0.5135582685470581,6.473997172928008,1.1434972725371095e-06,6.616342667056568e-11
1013250,34,30,0.4924760162830353,7.0404992573096585,4.533704344205675e-08,8.899840477548717e-08
1013250,35,31,0.493980348110199,6.950561300808217,2.541054992839495e-09,4.9778632811736666e-11
1013250,36,48,0.7338299751281738,6.1837515783115755,1.634366239104258e-06,9.456539461078015e-11
1013250,37,37,0.5975273847579956,6.637162257042849,1.3376435411009117e-06,5.963806752292478e-08
1013250,38,51,0.6486627459526062,6.472032294942764,2.881219225755454e-09,1.1298524798450384e-10
1013250,39,39,0.572435200214386,6.557804912509524,2.3706129271338657e-10,1.4850687980280726e-13
1013250,40,40,0.6299113631248474,6.310129746706558,1.5799966826804426e-07,9.141954000670513e-12
1013250,41,42,0.611406147480011,6.738651560016022,1.1903251319397754e-08,9.393759716598106e-11
1013250,42,38,0.6235161423683167,6.513842527249027,6.710902978328026e-09,2.2105492809215963e-11
1013250,43,34,0.5781901478767395,6.580061820399922,4.659709244645536e-09,9.621331614876423e-12
1013250,44,44,0.7081423401832581,6.098445985739175,5.24406464354417e-07,3.034246734397701e-11
1013250,45,49,0.6894561648368835,6.29038201994903,1.9879615029446274e-07,3.963363226740136e-10
1013250,46,43,0.6237486600875854,6.444950135608684,1.5051353563668815e-08,3.069368993519223e-09
1013250,47,46,0.7043036222457886,6.080477777271632,3.0484629575473317e-09,3.1012066118723755e-11
1013250,48,45,0.6738195419311523,6.160804184692195,4.488995201522125e-08,2.550363734915487e-11
1013250,49,52,0.7704800963401794,5.932101019033242,1.706738700847298e-06,9.875290793547726e-11
1013250,50,41,0.6403988599777222,6.241287430576726,2.485889048655194e-07,8.657087965126506e-10
1013250,51,47,0.6979687213897705,6.090639801676177,2.120313950871147e-09,9.534373242005139e-12
1013250,52,58,0.7547800540924072,5.860365529576894,3.740866791389745e-08,1.7499056629815352e-10
1013250,53,60,0.8227903842926025,5.432995675923234,2.8118174725108446e-07,1.626934174846917e-11
1013250,54,50,0.7530131340026855,5.977328167404301,7.859338251643236e-09,1.4273705776155027e-11
1013250,55,53,0.7342985272407532,5.7759429591261915,2.659670822037786e-07,1.0538577300440436e-09
1013250,56,56,0.8363622426986694,5.831292012817019,5.933552319595311e-07,3.433188370641862e-11
1013250,57,54,0.7829316854476929,5.963712428515034,8.15421083915672e-10,2.5982999508122927e-13
1013250,58,57,0.8371654748916626,5.72398708913621,4.635875917227454e-07,3.032662750171547e-09
1013250,59,55,0.8289352059364319,5.893256877549112,3.3507384733913993e-10,3.0319136641487754e-13
1013250,60,63,0.8965600728988647,5.272619129807518,1.334000518661617e-10,2.213750643523068e-14
1013250,61,61,0.8835633397102356,5.545213406250479,7.603767359087788e-09,1.4956548891494668e-12
1013250,62,59,0.9018115401268005,5.441268400397821,3.0887281314856405e-10,7.352922481346996e-14
1013250,63,62,0.9178282618522644,5.379567293387168,5.871344903982467e-09,3.5989170437125336e-12
1013500,0,5,0.15678581595420837,8.12163592123959,2.2854279670330743e-07,2.443750087826231e-09
1013500,1,0,0.11550772935152054,8.934708171020548,1.3570063270021157e-06,7.851718649830397e-11
1013500,2,9,0.15674635767936707,8.72301011683876,8.260475795389995e-07,1.0277468045728538e-07
1013500,3,1,0.08943600207567215,8.493755476071748,7.363189436206223e-07,1.2465619744725113e-08
1013500,4,2,0.13963696360588074,8.386256432506142,1.2945235653726455e-09,2.748661818871066e-11
1013500,5,11,0.19721247255802155,8.069558743187509,1.8330891381403578e-10,5.7362760959774765e-12
1013500,6,10,0.14739961922168732,8.184458944893278,2.3332070074697147e-09,2.367767346857352e-11
1013500,7,7,0.1660192757844925,8.284568020841537,4.5131896995692303e-10,1.602535513332606e-12
1013500,8,4,0.12927685678005219,8.715432258850656,1.021585539904483e-06,5.910954191190428e-11
1013500,9,8,0.16681160032749176,9.012243112993376,1.0593683770439494e-07,6.129567915465993e-12
1013500,10,6,0.1637946218252182,8.88370688025687,5.183147281360507e-09,2.8938497491538684e-10
1013500,11,3,0.2047395259141922,8.445774302107983,1.834274353523122e-10,1.1432786529971476e-12
1013500,12,23,0.34026840329170227,7.362642822636585,6.248290684976258e-10,5.082242419486975e-12
1013500,13,15,0.30915215611457825,7.78852381172409,5.4415546377473596e-11,7.981688453311066e-14
1013500,14,14,0.252104252576828,7.350988831974959,2.58612284654659e-09,1.961069198170668e-11
1013500,15,19,0.28295183181762695,7.909718885420749,3.4959294179760436e-11,7.0904248076801964e-15
1013500,16,20,0.36043810844421387,7.691381784530868,6.156085446545006e-07,3.561947350486565e-11
1013500,17,21,0.3289729952812195,7.7130827620441,4.2609785466892826e-07,6.470314714207538e-09
1013500,18,12,0.26750871539115906,8.187462908782264,1.2634528969051628e-06,7.310412985124602e-11
1013500,19,28,0.3808874785900116,7.207136175710569,1.578188526369129e-06,9.131491901600765e-11
1013500,20,26,0.3577895164489746,7.59407850440862,6.541753879946051e-09,3.5306632828961186e-10
1013500,21,18,0.29440784454345703,7.95694168121932,1.972503840031337e-08,1.6468635172235596e-09
1013500,22,16,0.2811110317707062,7.941058467723044,1.1686639694514556e-06,6.761958659837916e-11
1013500,23,17,0.3147682845592499,7.436395624314443,4.6828972341392416e-07,2.3189777230025734e-09
1013500,24,25,0.42288488149642944,7.5460233967406225,4.3100278022343173e-07,5.160440661239172e-09
1013500,25,22,0.32432007789611816,7.264534195401562,3.733068609450895e-08,1.6032521954858456e-08
1013500,26,13,0.345230370759964,7.621273810448487,7.714128281912779e-07,1.400583778579208e-08
1013500,27,29,0.4761029779911041,6.910143146576823,5.445392073741108e-07,2.0243189469579026e-09
1013500,28,36,0.5599639415740967,6.412996621184454,5.981567520813394e-08,3.4609702492799915e-12
1013500,29,24,0.4309924244880676,7.011282698762632,2.0679009474632316e-06,1.1964996855297412e-10
1013500,30,35,0.4575847387313843,7.005056803448358,4.754197744669126e-10,9.910293048145503e-13
1013500,31,27,0.4180581867694855,6.958311931702434,4.4842899049250217e-10,1.161593599284949e-12
1013500,32,33,0.4919233024120331,6.65333349282624,7.93985488900781e-07,1.7369393373019368e-08
1013500,33,32,0.4759122431278229,6.473997172928008,1.761817135961162e-06,1.0193977867868455e-10
1013500,34,30,0.4569002687931061,7.0404992573096585,1.5543691688903064e-07,1.7308519542932644e-07
1013500,35,31,0.4682879149913788,6.950561300808217,2.279195070860011e-09,5.840366291131037e-10
1013500,36,48,0.7104719877243042,6.1837515783115755,8.591050927341219e-07,4.970832740099854e-11
1013500,37,37,0.5673605799674988,6.637162257042849,5.710550716875427e-07,4.897849201084567e-09
1013500,38,51,0.6378719210624695,6.472032294942764,1.8395776204146664e-09,8.664321601319338e-12
1013500,39,39,0.5470057129859924,6.557804912509524,2.3730265597914676e-10,7.839327533199569e-13
1013500,40,40,0.6491643786430359,6.310129746706558,1.046431239458274e-06,6.054712874309866e-11
1013500,41,42,0.6362917423248291,6.738651560016022,9.100955495172915e-10,2.6347700780891938e-12
1013500,42,38,0.5942586064338684,6.513842527249027,6.72938997397253e-09,1.6679242193574848e-10
1013500,43,34,0.5796764492988586,6.580061820399922,2.494030070674119e-08,4.902887195072951e-10
1013500,44,44,0.6819317936897278,6.098445985739175,1.1318430213730064e-08,6.548910482405569e-13
1013500,45,49,0.6787108182907104,6.29038201994903,4.623383281916567e-08,4.3505206796717217e-11
1013500,46,43,0.647772490978241,6.444950135608684,1.5494784580913056e-09,5.2529377191146785e-12
1013500,47,46,0.6594529151916504,6.080477777271632,5.415173585980023e-10,4.986218971602023e-13
1013500,48,45,0.6486055850982666,6.160804184692195,8.843784531565769e-07,8.642544474903809e-09
