method,cv_bin,rg_bin,cv_A,rg_A,probability,pmf_kcal_mol,counts
gamd_cumulant2,10,19,0.35864442298188803,8.714964245870025,0.8801264321351157,0.0,8
gamd_cumulant2,10,20,0.35864442298188803,8.907745990176823,0.0,,0
gamd_cumulant2,10,21,0.35864442298188803,9.10052773448362,0.0,,0
gamd_cumulant2,10,22,0.35864442298188803,9.293309478790418,0.0,,0
gamd_cumulant2,10,23,0.35864442298188803,9.486091223097215,0.0,,0
gamd_cumulant2,10,24,0.35864442298188803,9.678872967404013,0.0,,0
gamd_cumulant2,10,25,0.35864442298188803,9.87165471171081,0.0,,0
gamd_cumulant2,10,26,0.35864442298188803,10.064436456017608,0.0,,0
gamd_cumulant2,10,27,0.35864442298188803,10.257218200324406,0.0,,0
gamd_cumulant2,10,28,0.35864442298188803,10.449999944631202,0.0,,0
gamd_cumulant2,10,29,0.35864442298188803,10.642781688938001,0.0,,0
gamd_cumulant2,11,0,0.39079840856914716,5.052111104040872,0.0,,0
gamd_cumulant2,11,1,0.39079840856914716,5.24489284834767,0.0,,0
gamd_cumulant2,11,2,0.39079840856914716,5.437674592654467,0.0,,0
gamd_cumulant2,11,3,0.39079840856914716,5.630456336961265,0.0,,0
gamd_cumulant2,11,4,0.39079840856914716,5.823238081268062,0.0,,0
gamd_cumulant2,11,5,0.39079840856914716,6.016019825574859,0.0,,0
gamd_cumulant2,11,6,0.39079840856914716,6.208801569881657,8.545955835209175e-11,13.74467003558232,6
gamd_cumulant2,11,7,0.39079840856914716,6.401583314188454,2.5575841111131e-06,7.600315703597128,65
gamd_cumulant2,11,8,0.39079840856914716,6.594365058495252,4.3799327591168864e-05,5.906886591620026,813
gamd_cumulant2,11,9,0.39079840856914716,6.78714680280205,0.00039814846759945923,4.591035542029577,6201
gamd_cumulant2,11,10,0.39079840856914716,6.979928547108847,0.0007170019232007485,4.240341552330647,25299
gamd_cumulant2,11,11,0.39079840856914716,7.172710291415645,0.0017309971632750553,3.714900267857224,56859
