# overlap space: CV1 marginal (30 primary bins); pairwise histogram-intersection overlap of the primary CV only. This CANNOT see a secondary-CV gap: for the joint (CV1, CV2) overlap see overlap_matrix_joint.csv (written only when this run has a biased second axis). docs/chignolin_6_low_ess_root_cause.md
window,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.223285082301268e-05,4.223285082301268e-05,2.739275735495535e-05,0.0002916716136067493,0.0003167289920407198,0.00032728653593370853,0.0004942133471797759,0.002798017230951339,0.002913932944234988,0.0033996348036430903,0.00398002754047117,0.017479729552917957,0.01941655316588008,0.019532407244713553,0.02321914777412898,0.11211155389536079,0.11326850590732,0.11902273183195548,0.13136181210597728,0.4101773513573311,0.4278293370498242,0.4470769588124123,0.4651131002894915,0.9112307052696048,0.9501441196034336,1.0,0.9706672355884266,0.5629990937571409,0.5075649594036722,0.4804303527498865,0.510749974248304,0.21669304369488998,0.18213972738694797,0.17194049391319036,0.17768551480828207,0.09802310261526138,0.0754384297826064,0.07048662802360817,0.058308117097006854,0.0161138264936864,0.015203826296284565,0.014570333533939375,0.01328565380531279
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3697129081744467e-05,1.3697129081744467e-05,1.3697129081744467e-05,0.00026313589186548105,0.0002881932702994516,0.0002987508141924403,0.0004656776254385077,0.0025982667449108545,0.0027141824581945035,0.0031998843176026057,0.0037802770544306855,0.015641451703061804,0.017578275316023934,0.017694129394857403,0.021380869924272832,0.10974930348125289,0.1109062554932121,0.11666048141784759,0.12899956169186938,0.4162865828670944,0.43393856855958757,0.45318619032217555,0.4712223317992549,0.9229046266219677,0.956200845090174,0.9706672355884266,0.9999999999999999,0.5360317186760514,0.48059758432258276,0.45346297766879706,0.48378259916721456,0.2024690673481464,0.16791575104020437,0.15771651756644678,0.16346153846153846,0.09324283974846241,0.07350769598605977,0.06855589422706153,0.05637738330046023,0.014183092697139769,0.013273092499737937,0.012639599737392747,0.011354920008766164
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024946987651241115,0.0003656028593352872,0.00037616307836635496,0.000550794334470801,0.004532013617080667,0.004551103297603496,0.00442439103403852,0.0047859297486198904,0.03858467423391959,0.03974162624587882,0.045495852170514293,0.050953289430899516,0.15350713068063698,0.1711591163731301,0.19040673813571815,0.20844287961279742,0.47428381356284566,0.5162895607468888,0.5629990937571409,0.5360317186760514,1.0,0.9194334474914895,0.8818039774081853,0.9350426321903998,0.5249261984948651,0.46732748698611387,0.4451763567294438,0.4341792961816757,0.2246476237994262,0.20206295096677124,0.19711114920777298,0.18493263828117168,0.05816805954014386,0.05429338117103185,0.05346984057998311,0.043267732405478154
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.334927623451902e-05,0.0001794822590573951,0.00019004247808846286,0.0003646737341929088,0.003106141280380109,0.0031252309609029385,0.002998518697337963,0.0033600574119193325,0.03234014793200454,0.03274101760054058,0.033860188147350416,0.0350210162577525,0.13757485750748996,0.1552268431999831,0.17447446496257113,0.1875338104895781,0.41884967920937693,0.46085542639342014,0.5075649594036722,0.48059758432258276,0.9194334474914895,0.9999999999999999,0.9623388552785785,0.9791821950833811,0.5703688697763597,0.5127701582676084,0.4906190280109384,0.4796219674631703,0.2700902950809208,0.2475056222482658,0.24255382048926757,0.22235293954212607,0.06747735170856911,0.0636026733394571,0.06277913274840835,0.05257702457390341
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055821270575317e-05,1.055821270575317e-05,1.055821270575317e-05,1.055821270575317e-05,7.390748894027219e-05,0.00019004047176314828,0.00020060069079421604,0.000375231946898662,0.002124227498745064,0.0021433171792678936,0.002016604915702918,0.0023781436302842875,0.02422088236128036,0.024621752029816393,0.02574092257662623,0.026901750687028315,0.12945559193676578,0.1471075776292589,0.15872161160558743,0.16039920383579245,0.3917150725555913,0.4337208197396345,0.4804303527498865,0.45346297766879706,0.8818039774081853,0.9623388552785785,1.0,0.9465941279621922,0.592002647610448,0.5344039361016967,0.5122528058450265,0.5012557452972586,0.29172407291500896,0.26913940008235404,0.26418759832335575,0.22773762802206018,0.07286204018850323,0.06898736181939122,0.06816382122834247,0.05796171305383752
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21827744904668e-05,0.00019831575731334288,0.00020887597634441064,0.0003835072324488566,0.003047070214841326,0.0030661598953641554,0.00293944763179918,0.0033009863463805494,0.030493578310237142,0.030894447978773176,0.032013618525583015,0.0331744466359851,0.13572828788572255,0.1533802735782157,0.17262789534080375,0.19066403681788302,0.4220346940540088,0.464040441238052,0.510749974248304,0.48378259916721456,0.9350426321903998,0.9791821950833811,0.9465941279621922,1.0,0.5680644565538205,0.5104657450450693,0.4883146147883991,0.47731755424063116,0.26778588185838165,0.24520120902572667,0.24024940726672844,0.2256602016217401,0.07078461378818313,0.06690993541907111,0.06608639482802238,0.055884286653517426
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.269340053804599e-05,6.26938463943925e-05,6.897144529374032e-05,0.0005820739056341573,0.0006011635861569865,0.0004744513225920111,0.0008359900371733807,0.004823084279239949,0.005223953947775983,0.006343124494585819,0.007503952604987905,0.03837678267015924,0.04298548005009379,0.0474938368754504,0.04917142910565542,0.1830277327346056,0.1977938429515918,0.21669304369488998,0.2024690673481464,0.5249261984948651,0.5703688697763597,0.592002647610448,0.5680644565538205,1.0,0.9423161682515317,0.9202389454838018,0.9025962485318086,0.5591451498898174,0.5157250420738586,0.5047656172852868,0.4655071624042609,0.2614444305850069,0.24410029508722914,0.23713187470143204,0.20085973583529257
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011613298282287608,0.00012669320185394384,0.00015409168501070986,0.0006671941453511268,0.000686283825873956,0.0005595715623089805,0.0009211102768903502,0.003917439328117013,0.004318308996653046,0.005437479543462883,0.0065983076538649685,0.02897697723706629,0.033585674617000835,0.03809403144235744,0.03977162367256246,0.14847441642666356,0.16324052664364977,0.18213972738694797,0.16791575104020437,0.46732748698611387,0.5127701582676084,0.5344039361016967,0.5104657450450693,0.9423161682515317,1.0,0.9776060308510975,0.9502169281462535,0.6075137380462334,0.5640936302302746,0.5531342054417028,0.5138757505606768,0.27778356831059114,0.26043943281281345,0.25347101242701636,0.2171988735608769
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.390615131474332e-05,7.390659717108982e-05,8.018419607043765e-05,0.0005932866564108547,0.0006123763369336838,0.0004856640733687084,0.000847202787950078,0.0036006929469444174,0.0040015626154804515,0.005120733162290288,0.006281561272692374,0.027023707886501956,0.0316324052664365,0.0361407620917931,0.037818354321998114,0.138275182952906,0.1530412931698922,0.17194049391319036,0.15771651756644678,0.4451763567294438,0.4906190280109384,0.5122528058450265,0.4883146147883991,0.9202389454838018,0.9776060308510975,1.0,0.9671794704154612,0.6299077071951359,0.586487599379177,0.5755281745906052,0.5362697197095793,0.2870959119170655,0.26975177641928777,0.2627833560334907,0.22651121716735115
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.111508778597747e-05,2.1115533642323974e-05,2.7393132541671804e-05,0.0005404955928820888,0.000559585273404918,0.00043287300983994257,0.0007944117244213122,0.003852662246244154,0.004253531914780188,0.005372702461590024,0.00653353057199211,0.029598187226568262,0.034206884606502806,0.03871524143185941,0.040392833662064434,0.14402020384799769,0.1587863140649839,0.17768551480828207,0.16346153846153846,0.4341792961816757,0.4796219674631703,0.5012557452972586,0.47731755424063116,0.9025962485318086,0.9502169281462535,0.9671794704154612,1.0000000000000002,0.656548901358009,0.6131287935420502,0.6021693687534784,0.5629109138724524,0.3089684335180684,0.29162429802029066,0.28465587763449357,0.24838373876835415
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.111508778597747e-05,2.1115533642323974e-05,2.7393132541671804e-05,0.00012473320957199002,8.315662550413704e-05,9.371450379291613e-05,9.685337937347e-05,0.001912602386595152,0.0020082808390178746,0.0020610719025466405,0.002062783880987506,0.016631325100827408,0.017246888524545166,0.01763754239465803,0.018072995347848782,0.07380150513492162,0.08856761535190782,0.09802310261526138,0.09324283974846241,0.2246476237994262,0.2700902950809208,0.29172407291500896,0.26778588185838165,0.5591451498898174,0.6075137380462334,0.6299077071951359,0.656548901358009,1.0,0.9565444312341453,0.9425802513160427,0.8710944730203086,0.5953598602968693,0.5780157247990915,0.5710473044132944,0.5347751655471549
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.111508778597747e-05,2.1115533642323974e-05,2.7393132541671804e-05,6.269300947935933e-05,2.111642541150634e-05,3.167430370028543e-05,3.481317928083931e-05,0.0009601428181525943,0.0010558212705753171,0.0011086123341040829,0.0011103243125449485,0.011019586978022234,0.011635150401739992,0.01202580427185286,0.01246125722504361,0.06818976701211646,0.07326343796522125,0.0754384297826064,0.07350769598605977,0.20206295096677124,0.2475056222482658,0.26913940008235404,0.24520120902572667,0.5157250420738586,0.5640936302302746,0.586487599379177,0.6131287935420502,0.9565444312341453,1.0,0.978440129654852,0.9070493752734696,0.6312936461246188,0.6139706270522525,0.6016386346119328,0.570730067800316
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.111508778597747e-05,2.1115533642323974e-05,2.7393132541671804e-05,9.436764759661884e-05,5.279106352876585e-05,6.334894181754494e-05,6.648781739809882e-05,0.000748978564037531,0.0008446570164602537,0.0008974480799890195,0.0008991600584298849,0.008823478735225576,0.009439042158943334,0.0098296960290562,0.010265148982246952,0.06576525922398854,0.068311636206223,0.07048662802360817,0.06855589422706153,0.19711114920777298,0.24255382048926757,0.26418759832335575,0.24024940726672844,0.5047656172852868,0.5531342054417028,0.5755281745906052,0.6021693687534784,0.9425802513160427,0.978440129654852,1.0,0.9272138456583529,0.6527479343427093,0.6354354734830489,0.6231668303189636,0.5921949142311123
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3697129081744467e-05,1.3697129081744467e-05,2.7393132541671804e-05,5.527371314959745e-05,1.3697129081744467e-05,2.4255007370523555e-05,2.7393882951077436e-05,0.0005757663469401026,0.0006714447993628254,0.0007242358628915912,0.0007259478413324566,0.007502555043357761,0.00811811846707552,0.008508772337188386,0.008944225290379137,0.05358674829738722,0.05613312527962171,0.058308117097006854,0.05637738330046023,0.18493263828117168,0.22235293954212607,0.22773762802206018,0.2256602016217401,0.4655071624042609,0.5138757505606768,0.5362697197095793,0.5629109138724524,0.8710944730203086,0.9070493752734696,0.9272138456583529,1.0,0.7240736274694162,0.6912816614577054,0.6607473103126673,0.639094345825115
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.157831275206852e-05,0.00013725676517479122,0.00019004782870355705,0.00019175980714442254,0.0012889276953141242,0.0019044911190318824,0.0022951449891447494,0.0027305979423355,0.011392457694066774,0.013938834676301245,0.0161138264936864,0.014183092697139769,0.05816805954014386,0.06747735170856911,0.07286204018850323,0.07078461378818313,0.2614444305850069,0.27778356831059114,0.2870959119170655,0.3089684335180684,0.5953598602968693,0.6312936461246188,0.6527479343427093,0.7240736274694162,1.0,0.9461829816279684,0.9245481344077361,0.900883159173235
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.157831275206852e-05,0.00013725676517479122,0.00019004782870355705,0.00019175980714442254,0.0011687745235545277,0.0017843379472722858,0.002174991817385153,0.0026104447705759034,0.01048245749666494,0.013028834478899413,0.015203826296284565,0.013273092499737937,0.05429338117103185,0.0636026733394571,0.06898736181939122,0.06690993541907111,0.24410029508722914,0.26043943281281345,0.26975177641928777,0.29162429802029066,0.5780157247990915,0.6139706270522525,0.6354354734830489,0.6912816614577054,0.9461829816279684,1.0,0.9694550906422561,0.9478126843674097
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055821270575317e-05,1.055821270575317e-05,0.0,1.0557878288779088e-05,1.055821270575317e-05,5.2136525457821694e-05,0.00014781497788054438,0.00015837319058629754,0.00015837319058629754,0.0010315177583797364,0.0016470811820974945,0.0020377350522103616,0.002473188005401112,0.00984896473431975,0.012395341716554223,0.014570333533939375,0.012639599737392747,0.05346984057998311,0.06277913274840835,0.06816382122834247,0.06608639482802238,0.23713187470143204,0.25347101242701636,0.2627833560334907,0.28465587763449357,0.5710473044132944,0.6016386346119328,0.6231668303189636,0.6607473103126673,0.9245481344077361,0.9694550906422561,1.0,0.9470958986043118
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.157831275206852e-05,0.00013725676517479122,0.00019004782870355705,0.00019175980714442254,0.0010922986331013504,0.0017078620568191085,0.0020985159269319756,0.0024791803637957484,0.008564285005693166,0.01111066198792764,0.01328565380531279,0.011354920008766164,0.043267732405478154,0.05257702457390341,0.05796171305383752,0.055884286653517426,0.20085973583529257,0.2171988735608769,0.22651121716735115,0.24838373876835415,0.5347751655471549,0.570730067800316,0.5921949142311123,0.639094345825115,0.900883159173235,0.9478126843674097,0.9470958986043118,1.0
