# overlap space: CV1 marginal (30 primary bins); pairwise histogram-intersection overlap of the primary CV only. This CANNOT see a secondary-CV gap: for the joint (CV1, CV2) overlap see overlap_matrix_joint.csv (written only when this run has a biased second axis). docs/chignolin_6_low_ess_root_cause.md
window,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
30,0.0,0.0,0.0,0.0,0.0,0.00011846937566639024,0.00011846937566639024,0.00011846937566639024,0.00023693875133278048,0.0005923468783319512,0.0003554081269991707,0.0005923468783319512,0.004027958772657268,0.0037910200213244877,0.0043833668996564375,0.004027958772657268,0.03613315957824902,0.034593057694585955,0.03589622082691624,0.03589622082691624,0.18350906290723845,0.17059590095960192,0.17403151285392723,0.17900722663191565,0.4597796469612605,0.46961260514157094,0.4789716858192157,0.48655372586186474,0.9360265371401493,0.9552185759981044,1.0,0.9811633692690439,0.5813731611278958,0.5137191326918769,0.45696557818950717,0.44985657345017077,0.22606090448841726,0.17357275282964946,0.15710355851685326,0.13790924572064472,0.0526011888486068,0.044904679877218565,0.03696629125162614,0.035662973716081126,0.005805153810867853,0.005212736749256479,0.004620319687645104,0.004857286512289654,0.0004738915393214456,0.0003554081269991707,0.0003554081269991707,0.0003554081269991707,0.00011848341232227489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.00023693875133278048,0.00011846937566639024,0.00011846937566639024,0.00047387750266556097,0.0008292856296647317,0.0005923468783319512,0.0008292856296647317,0.004027958772657268,0.0037910200213244873,0.004383366899656438,0.004027958772657268,0.03305295581092287,0.031512853927259804,0.03281601705959009,0.03281601705959009,0.17379457410259447,0.16751569719227577,0.17095130908660108,0.1759270228645895,0.4500651581566165,0.4598981163369269,0.4692571970145717,0.47683923705722076,0.9225210283141807,0.9434901078071318,0.9811633692690439,0.9999999999999999,0.5999728531075191,0.5323188246715002,0.4755652701691304,0.46845626542979396,0.2337614139067326,0.1812732622479648,0.1648040679351686,0.14560975513896007,0.060301698266922166,0.04774794489321192,0.03980955626761951,0.03850623873207449,0.00864841882686122,0.008056001765249845,0.006398062155435189,0.00592412850614609,0.0004738915393214456,0.0003554081269991707,0.0003554081269991707,0.0003554081269991707,0.00011848341232227489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005924170616113745,0.0008292856296647317,0.0007108864372777647,0.0005924170616113745,0.0058050695909325455,0.004264967707269472,0.005568130839599765,0.005568130839599765,0.03518669594525929,0.03222496155359953,0.03613445095059041,0.039096185342250164,0.16089220634333323,0.16539404261865606,0.17972883707428927,0.17972883707428927,0.5368286758773332,0.5532959190949613,0.5813731611278958,0.5999728531075191,1.0,0.9080568720379147,0.8469194312796208,0.8399289099526066,0.4274881516587678,0.375,0.3585308056872038,0.33933649289099527,0.11457345971563981,0.09845971563981043,0.09052132701421801,0.08921800947867299,0.023578199052132702,0.01872037914691943,0.014218009478672985,0.013744075829383886,0.004265402843601896,0.0018957345971563982,0.0022511848341232226,0.001184834123222749,0.00047393364928909954,0.00035545023696682463,0.00035545023696682463,0.00023696682464454977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005924170616113745,0.0008292856296647317,0.0007108864372777647,0.0005924170616113745,0.0058050695909325455,0.004264967707269472,0.005568130839599765,0.005568130839599765,0.03234309404952469,0.029381359657864935,0.03329084905485581,0.036252583446515566,0.14750358075091616,0.15200541702623901,0.16634021148187222,0.16634021148187222,0.46917464744131415,0.4856418906589424,0.5137191326918769,0.5323188246715002,0.9080568720379147,1.0,0.9388625592417061,0.9315165876777252,0.5194312796208531,0.4669431279620853,0.4504739336492891,0.4312796208530806,0.14727488151658769,0.1311611374407583,0.12322274881516589,0.12191943127962086,0.026303317535545025,0.021445497630331753,0.01694312796208531,0.01646919431279621,0.004739336492890996,0.002369668246445498,0.0027251184834123222,0.0016587677725118483,0.0009478672985781991,0.0008293838862559242,0.0005924170616113745,0.00023696682464454977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035545023696682463,0.0005923889882996051,0.0004739196126332149,0.00035545023696682463,0.005213242068868326,0.004028000882624922,0.004976303317535545,0.004976303317535545,0.029262525329145545,0.026300790937485788,0.030210280334476668,0.033172014726136415,0.12096329639072659,0.12546513266604942,0.13979992712168265,0.13979992712168263,0.41242109293894447,0.42888833615657274,0.45696557818950717,0.4755652701691304,0.8469194312796208,0.9388625592417061,1.0,0.9877962085308056,0.580568720379147,0.5238151658767773,0.49869668246445503,0.46350710900473935,0.1716824644549763,0.1555687203791469,0.1476303317535545,0.14632701421800945,0.03210900473933649,0.027251184834123223,0.022748815165876776,0.02227488151658768,0.0050947867298578205,0.0027251184834123227,0.003080568720379147,0.002014218009478673,0.0013033175355450237,0.0008293838862559242,0.0005924170616113745,0.00023696682464454977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011848341232227489,0.00035542216365505537,0.0002369527879886651,0.00011848341232227489,0.004739308419579227,0.0037910340579803722,0.004502369668246446,0.004502369668246446,0.028788591679856448,0.02582685728819669,0.02973634668518757,0.032698081076847324,0.12487324899736167,0.12937508527268451,0.14370987972831772,0.14370987972831775,0.40531208819960796,0.4217793314172362,0.44985657345017077,0.46845626542979396,0.8399289099526066,0.9315165876777252,0.9877962085308056,1.0,0.5875592417061611,0.5281990521327014,0.5030805687203792,0.46789099526066347,0.1760663507109005,0.15995260663507108,0.15201421800947865,0.15071090047393362,0.031872037914691946,0.027014218009478674,0.022511848341232227,0.022037914691943127,0.004383886255924171,0.002014218009478673,0.002369668246445498,0.0013033175355450237,0.0005924170616113745,0.00047393364928909954,0.00047393364928909954,0.00023696682464454977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011848341232227489,0.00011846937566639024,0.0,0.00035542216365505537,0.0002369527879886651,0.00011848341232227489,0.00011848341232227489,0.004146694844785467,0.004028225469119076,0.004028225469119076,0.00639761298244688,0.03507002326154613,0.03388532950488223,0.03957185953686896,0.0379132882775395,0.19204194601951322,0.20850918923714146,0.22606090448841726,0.2337614139067326,0.4274881516587678,0.5194312796208531,0.580568720379147,0.5875592417061611,1.0,0.9178909952606634,0.8927725118483413,0.8575829383886255,0.4432464454976303,0.40485781990521325,0.38080568720379143,0.37618483412322273,0.1477488151658768,0.11812796208530807,0.10746445497630332,0.11220379146919432,0.04407582938388626,0.027488151658767772,0.0231042654028436,0.018601895734597158,0.00556872037914692,0.003791469194312796,0.0035545023696682463,0.0031990521327014214,0.002014218009478673,0.0005924170616113745,0.00023696682464454977,0.00035545023696682463,0.00011848341232227489,0.00011848341232227489,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023693875133278048,0.00011846937566639024,0.0,0.0,0.0034357943708518174,0.003317324995185427,0.003317324995185427,0.0056867125085132315,0.03009371994401059,0.02890902618734668,0.03459555621933342,0.032936984960003954,0.15201132645836643,0.16385826402500547,0.17357275282964946,0.1812732622479648,0.375,0.4669431279620853,0.5238151658767773,0.5281990521327014,0.9178909952606634,0.9999999999999999,0.9746445497630333,0.939691943127962,0.4930094786729858,0.4546208530805687,0.4305687203791469,0.4259478672985782,0.15651658767772514,0.1268957345971564,0.11623222748815167,0.12097156398104267,0.048933649289099525,0.028791469194312795,0.024407582938388624,0.01990521327014218,0.006872037914691943,0.00509478672985782,0.00485781990521327,0.004502369668246445,0.0021327014218009478,0.0007109004739336493,0.00035545023696682463,0.00047393364928909954,0.00023696682464454977,0.00011848341232227489,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023693875133278048,0.00011846937566639024,0.0,0.0,0.0031988275462072674,0.0030803581705408775,0.0030803581705408775,0.005449745683868681,0.02428803274021912,0.023103338983555214,0.02878986901554195,0.02713129775621248,0.13554213214557023,0.14738906971220928,0.15710355851685326,0.1648040679351686,0.3585308056872038,0.4504739336492891,0.49869668246445503,0.5030805687203792,0.8927725118483413,0.9746445497630333,1.0,0.9648104265402843,0.5007109004739336,0.46232227488151656,0.43827014218009475,0.4336492890995261,0.1644549763033175,0.1348341232227488,0.12417061611374408,0.12890995260663507,0.051421800947867295,0.031279620853080566,0.026895734597156398,0.022393364928909955,0.009360189573459715,0.007582938388625592,0.007345971563981042,0.006990521327014217,0.0021327014218009478,0.0007109004739336493,0.00035545023696682463,0.00047393364928909954,0.00023696682464454977,0.00011848341232227489,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023693875133278048,0.00011846937566639024,0.0,0.0,0.002606410484595893,0.002487941108929503,0.002487941108929503,0.0048573286222573075,0.02132594743216225,0.020141253675498343,0.025827783707485077,0.024169212448155612,0.11634781934936168,0.1281947569160007,0.13790924572064472,0.14560975513896007,0.33933649289099527,0.4312796208530806,0.46350710900473935,0.46789099526066347,0.8575829383886255,0.939691943127962,0.9648104265402843,0.9999999999999999,0.5170616113744075,0.4786729857819905,0.4546208530805687,0.45,0.16895734597156398,0.13933649289099526,0.12867298578199052,0.13341232227488153,0.05343601895734597,0.03329383886255924,0.02890995260663507,0.024407582938388628,0.011374407582938388,0.009597156398104266,0.009360189573459715,0.007701421800947867,0.0022511848341232226,0.0008293838862559242,0.00047393364928909954,0.0005924170616113745,0.00035545023696682463,0.00011848341232227489,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035545023696682463,0.00035545023696682463,0.00035545023696682463,0.0004739196126332149,0.0072274179683793445,0.006990479217046564,0.007345887344045735,0.007108948592712955,0.03103976247732378,0.042886700043962805,0.0526011888486068,0.060301698266922166,0.11457345971563981,0.14727488151658769,0.1716824644549763,0.1760663507109005,0.4432464454976303,0.4930094786729858,0.5007109004739336,0.5170616113744075,1.0,0.9498815165876777,0.9213270142180094,0.9175355450236967,0.49620853080568716,0.44170616113744077,0.3860189573459716,0.4,0.1599526066350711,0.13981042654028436,0.1354265402843602,0.12582938388625595,0.04466824644549763,0.02855450236966825,0.0254739336492891,0.0231042654028436,0.011966824644549765,0.007227488151658768,0.004976303317535545,0.004028436018957346,0.0009478672985781991,0.0007109004739336494,0.00023696682464454977,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011846937566639024,0.004976233134256122,0.004739294382923341,0.005094702509922512,0.004857763758589732,0.028788577643200558,0.04063551520983959,0.044904679877218565,0.04774794489321192,0.09845971563981043,0.1311611374407583,0.1555687203791469,0.15995260663507108,0.40485781990521325,0.4546208530805687,0.46232227488151656,0.4786729857819905,0.9498815165876777,1.0,0.9713270142180095,0.9675355450236968,0.5287914691943127,0.47428909952606635,0.41860189573459716,0.4325829383886256,0.19253554502369669,0.17239336492890994,0.15450236966824643,0.13364928909952606,0.05248815165876777,0.03637440758293839,0.033293838862559245,0.030924170616113744,0.012677725118483413,0.007938388625592417,0.005687203791469194,0.004739336492890996,0.0016587677725118483,0.0014218009478672985,0.00047393364928909954,0.00023696682464454977
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011848341232227489,0.00011848341232227489,0.00011848341232227489,0.0002369527879886651,0.0031989819494219985,0.002962043198089218,0.003317451325088389,0.0030805125737556082,0.027011326458366434,0.03661088312462697,0.03696629125162614,0.03980955626761951,0.09052132701421801,0.12322274881516589,0.1476303317535545,0.15201421800947865,0.38080568720379143,0.4305687203791469,0.43827014218009475,0.4546208530805687,0.9213270142180094,0.9713270142180095,1.0,0.9937203791469195,0.5530805687203791,0.49857819905213274,0.44289099526066344,0.4568720379146919,0.21682464454976302,0.19668246445497628,0.16433649289099528,0.14348341232227488,0.062322274881516586,0.04620853080568721,0.04312796208530806,0.040758293838862564,0.01481042654028436,0.010071090047393365,0.007819905213270143,0.006872037914691943,0.0030805687203791466,0.0015402843601895735,0.00047393364928909954,0.00023696682464454977
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011846937566639024,0.003554432186388823,0.0033174934350560428,0.0036729015620552133,0.0034359628107224326,0.02736677669533326,0.035307565589081956,0.035662973716081126,0.03850623873207449,0.08921800947867299,0.12191943127962086,0.14632701421800945,0.15071090047393362,0.37618483412322273,0.4259478672985782,0.4336492890995261,0.45,0.9175355450236967,0.9675355450236968,0.9937203791469195,1.0,0.5566350710900474,0.502132701421801,0.4464454976303317,0.46042654028436014,0.22037914691943128,0.20023696682464454,0.16895734597156398,0.1481042654028436,0.0669431279620853,0.05082938388625593,0.047748815165876785,0.04537914691943128,0.01481042654028436,0.010071090047393365,0.007819905213270143,0.006872037914691943,0.0029620853080568723,0.0014218009478672985,0.00035545023696682463,0.00011848341232227489
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011846937566639024,0.0007108302906542261,0.0004738915393214456,0.0008292996663206163,0.0005923609149878358,0.0037911744245392185,0.005449745683868683,0.005805153810867853,0.00864841882686122,0.023578199052132702,0.026303317535545025,0.03210900473933649,0.031872037914691946,0.1477488151658768,0.15651658767772514,0.1644549763033175,0.16895734597156398,0.49620853080568716,0.5287914691943127,0.5530805687203791,0.5566350710900474,1.0,0.9454976303317535,0.8714454976303319,0.8793838862559242,0.47926540284360186,0.4197867298578199,0.3830568720379147,0.3622037914691943,0.19360189573459716,0.14040284360189573,0.11694312796208532,0.10817535545023696,0.0627962085308057,0.039454976303317534,0.03578199052132701,0.032701421800947865,0.007819905213270143,0.006279620853080569,0.005213270142180095,0.00485781990521327
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011846937566639024,0.0007108302906542261,0.0004738915393214456,0.0007109004739336494,0.0005923609149878358,0.003198757362927844,0.004857328622257308,0.005212736749256479,0.008056001765249845,0.01872037914691943,0.021445497630331753,0.027251184834123223,0.027014218009478674,0.11812796208530807,0.1268957345971564,0.1348341232227488,0.13933649289099526,0.44170616113744077,0.47428909952606635,0.49857819905213274,0.502132701421801,0.9454976303317535,1.0,0.9216824644549765,0.9296208530805686,0.5295023696682465,0.47002369668246446,0.43329383886255923,0.41244075829383886,0.20924170616113744,0.156042654028436,0.1325829383886256,0.12381516587677724,0.06907582938388626,0.042890995260663506,0.03921800947867298,0.036137440758293844,0.011255924170616114,0.00971563981042654,0.0062796208530805685,0.005687203791469194
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011848341232227489,0.00011848341232227489,0.00011848341232227489,0.00011848341232227489,0.0026063403013164696,0.004264911560645934,0.004620319687645104,0.006398062155435189,0.014218009478672985,0.01694312796208531,0.022748815165876776,0.022511848341232227,0.10746445497630332,0.11623222748815167,0.12417061611374408,0.12867298578199052,0.3860189573459716,0.41860189573459716,0.44289099526066344,0.4464454976303317,0.8714454976303319,0.9216824644549765,0.9999999999999999,0.9804502369668245,0.6078199052132701,0.5483412322274881,0.511611374407583,0.49075829383886255,0.24845971563981042,0.195260663507109,0.17180094786729858,0.16303317535545023,0.0735781990521327,0.04739336492890995,0.043720379146919425,0.04063981042654028,0.01575829383886256,0.011966824644549763,0.006516587677725118,0.005924170616113744
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035545023696682463,0.0003554081269991707,0.00035545023696682463,0.00035545023696682463,0.0028433071259610196,0.0045018783852904835,0.004857286512289654,0.00592412850614609,0.013744075829383886,0.01646919431279621,0.02227488151658768,0.022037914691943127,0.11220379146919432,0.12097156398104267,0.12890995260663507,0.13341232227488153,0.4,0.4325829383886256,0.4568720379146919,0.46042654028436014,0.8793838862559242,0.9296208530805686,0.9804502369668245,1.0,0.5998815165876777,0.5404028436018957,0.5036729857819906,0.48281990521327006,0.24988151658767774,0.1966824644549763,0.1732227488151659,0.16445497630331754,0.07843601895734598,0.05225118483412322,0.0485781990521327,0.04549763033175356,0.020616113744075834,0.012085308056872038,0.006635071090047393,0.006042654028436019
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005923609149878358,0.00011848341232227489,0.0004738915393214456,0.0004738915393214456,0.004265402843601896,0.004739336492890996,0.0050947867298578205,0.004383886255924171,0.04407582938388626,0.048933649289099525,0.051421800947867295,0.05343601895734597,0.1599526066350711,0.19253554502369669,0.21682464454976302,0.22037914691943128,0.47926540284360186,0.5295023696682465,0.6078199052132701,0.5998815165876777,1.0,0.9066350710900474,0.8434834123222749,0.814218009478673,0.5073459715639811,0.4016587677725119,0.34691943127962094,0.3241706161137441,0.1734597156398104,0.14727488151658766,0.1335308056872038,0.11990521327014218,0.03672985781990521,0.027369668246445496,0.02191943127962085,0.021327014218009477
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047387750266556097,0.0,0.0003554081269991707,0.0003554081269991707,0.0018957345971563982,0.002369668246445498,0.0027251184834123227,0.002014218009478673,0.027488151658767772,0.028791469194312795,0.031279620853080566,0.03329383886255924,0.13981042654028436,0.17239336492890994,0.19668246445497628,0.20023696682464454,0.4197867298578199,0.47002369668246446,0.5483412322274881,0.5404028436018957,0.9066350710900474,1.0,0.9364928909952607,0.9075829383886256,0.5738151658767773,0.46824644549763034,0.41350710900473936,0.3907582938388625,0.23909952606635074,0.18187203791469195,0.15580568720379148,0.14218009478672985,0.05900473933649289,0.049644549763033174,0.04419431279620853,0.043601895734597156
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047387750266556097,0.0,0.0003554081269991707,0.0003554081269991707,0.0022511848341232226,0.0027251184834123222,0.003080568720379147,0.002369668246445498,0.0231042654028436,0.024407582938388624,0.026895734597156398,0.02890995260663507,0.1354265402843602,0.15450236966824643,0.16433649289099528,0.16895734597156398,0.3830568720379147,0.43329383886255923,0.511611374407583,0.5036729857819906,0.8434834123222749,0.9364928909952607,0.9999999999999999,0.970734597156398,0.6247630331753554,0.5191943127962084,0.46445497630331756,0.4417061611374407,0.2517772511848341,0.19454976303317537,0.1684834123222749,0.15485781990521327,0.07168246445497631,0.062322274881516586,0.05687203791469194,0.051777251184834124
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047387750266556097,0.0,0.0003554081269991707,0.0003554081269991707,0.001184834123222749,0.0016587677725118483,0.002014218009478673,0.0013033175355450237,0.018601895734597158,0.01990521327014218,0.022393364928909955,0.024407582938388628,0.12582938388625595,0.13364928909952606,0.14348341232227488,0.1481042654028436,0.3622037914691943,0.41244075829383886,0.49075829383886255,0.48281990521327006,0.814218009478673,0.9075829383886256,0.970734597156398,0.9999999999999999,0.6540284360189573,0.5484597156398104,0.4937203791469195,0.4709715639810427,0.26599526066350715,0.20876777251184836,0.18270142180094787,0.16907582938388627,0.0859004739336493,0.07654028436018957,0.061255924170616115,0.05260663507109005
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011848341232227489,0.00011848341232227489,0.00011848341232227489,0.00011848341232227489,0.00047393364928909954,0.0009478672985781991,0.0013033175355450237,0.0005924170616113745,0.00556872037914692,0.006872037914691943,0.009360189573459715,0.011374407582938388,0.04466824644549763,0.05248815165876777,0.062322274881516586,0.0669431279620853,0.19360189573459716,0.20924170616113744,0.24845971563981042,0.24988151658767774,0.5073459715639811,0.5738151658767773,0.6247630331753554,0.6540284360189573,1.0000000000000002,0.8943127962085308,0.8395734597156398,0.802251184834123,0.5238151658767772,0.4665876777251185,0.4193127962085308,0.3963270142180095,0.2188388625592417,0.1786729857819905,0.16338862559241707,0.15473933649289098
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035545023696682463,0.0008293838862559242,0.0008293838862559242,0.00047393364928909954,0.003791469194312796,0.00509478672985782,0.007582938388625592,0.009597156398104266,0.02855450236966825,0.03637440758293839,0.04620853080568721,0.05082938388625593,0.14040284360189573,0.156042654028436,0.195260663507109,0.1966824644549763,0.4016587677725119,0.46824644549763034,0.5191943127962084,0.5484597156398104,0.8943127962085308,1.0,0.9385071090047393,0.8968009478672986,0.6183649289099526,0.5433649289099526,0.47571090047393366,0.4527251184834123,0.27523696682464455,0.23507109004739335,0.2197867298578199,0.21113744075829385
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035545023696682463,0.0005924170616113745,0.0005924170616113745,0.00047393364928909954,0.0035545023696682463,0.00485781990521327,0.007345971563981042,0.009360189573459715,0.0254739336492891,0.033293838862559245,0.04312796208530806,0.047748815165876785,0.11694312796208532,0.1325829383886256,0.17180094786729858,0.1732227488151659,0.34691943127962094,0.41350710900473936,0.46445497630331756,0.4937203791469195,0.8395734597156398,0.9385071090047393,0.9999999999999999,0.9563981042654028,0.6798578199052133,0.5894549763033176,0.5218009478672986,0.49881516587677727,0.3213270142180095,0.2811611374407583,0.26587677725118486,0.2572274881516588
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023696682464454977,0.00023696682464454977,0.00023696682464454977,0.00023696682464454977,0.0031990521327014214,0.004502369668246445,0.006990521327014217,0.007701421800947867,0.0231042654028436,0.030924170616113744,0.040758293838862564,0.04537914691943128,0.10817535545023696,0.12381516587677724,0.16303317535545023,0.16445497630331754,0.3241706161137441,0.3907582938388625,0.4417061611374407,0.4709715639810427,0.802251184834123,0.8968009478672986,0.9563981042654028,0.9999999999999999,0.704739336492891,0.6097156398104265,0.5420616113744076,0.5190758293838863,0.3415876777251185,0.3014218009478673,0.28613744075829384,0.2664691943127962
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002014218009478673,0.0021327014218009478,0.0021327014218009478,0.0022511848341232226,0.011966824644549765,0.012677725118483413,0.01481042654028436,0.01481042654028436,0.0627962085308057,0.06907582938388626,0.0735781990521327,0.07843601895734598,0.1734597156398104,0.23909952606635074,0.2517772511848341,0.26599526066350715,0.5238151658767772,0.6183649289099526,0.6798578199052133,0.704739336492891,1.0,0.9047393364928911,0.8373222748815166,0.8143364928909952,0.6028436018957346,0.5272511848341233,0.4832938388625592,0.46244075829383885
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005924170616113745,0.0007109004739336493,0.0007109004739336493,0.0008293838862559242,0.007227488151658768,0.007938388625592417,0.010071090047393365,0.010071090047393365,0.039454976303317534,0.042890995260663506,0.04739336492890995,0.05225118483412322,0.14727488151658766,0.18187203791469195,0.19454976303317537,0.20876777251184836,0.4665876777251185,0.5433649289099526,0.5894549763033176,0.6097156398104265,0.9047393364928911,1.0,0.932345971563981,0.9069905213270143,0.662085308056872,0.5864928909952607,0.5425355450236967,0.5216824644549763
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023696682464454977,0.00035545023696682463,0.00035545023696682463,0.00047393364928909954,0.004976303317535545,0.005687203791469194,0.007819905213270143,0.007819905213270143,0.03578199052132701,0.03921800947867298,0.043720379146919425,0.0485781990521327,0.1335308056872038,0.15580568720379148,0.1684834123222749,0.18270142180094787,0.4193127962085308,0.47571090047393366,0.5218009478672986,0.5420616113744076,0.8373222748815166,0.932345971563981,0.9999999999999999,0.9648104265402843,0.7200236966824644,0.644431279620853,0.600473933649289,0.5796208530805687
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035545023696682463,0.00047393364928909954,0.00047393364928909954,0.0005924170616113745,0.004028436018957346,0.004739336492890996,0.006872037914691943,0.006872037914691943,0.032701421800947865,0.036137440758293844,0.04063981042654028,0.04549763033175356,0.11990521327014218,0.14218009478672985,0.15485781990521327,0.16907582938388627,0.3963270142180095,0.4527251184834123,0.49881516587677727,0.5190758293838863,0.8143364928909952,0.9069905213270143,0.9648104265402843,1.0000000000000002,0.7550947867298577,0.6795023696682464,0.6355450236966824,0.614691943127962
